sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach,group4_reach,group5_reach
beta,0.2,imm,1,425.03333333333336,0.7931873479318734,0.2567535929999849,20,100,0.7955555555555558,0.7931873479318734,0.7966244725738396,0.8357142857142857,0.8034188034188036,0.7961904761904762
beta,0.2,robust_kempe,1,418.6666666666667,0.6947619047619047,0.24742886199999248,14,70,0.8139393939393939,0.7880778588807786,0.7848101265822787,0.8293650793650791,0.7931623931623935,0.6947619047619047
beta,0.2,mf_bwi_fair,1,408.56666666666666,0.7576190476190477,5.368812573000014,,,0.7763636363636363,0.767883211678832,0.760337552742616,0.7595238095238095,0.7760683760683763,0.7576190476190477
beta,0.2,repeated_greedy,1,419.8333333333333,0.75,138.79420540500007,,,0.8167676767676768,0.7654501216545012,0.7915611814345992,0.75,0.812820512820513,0.7780952380952381
beta,0.3,kkt_greedy,1,383.06666666666666,0.6147619047619047,0.33746671000000106,20,100,0.7442424242424243,0.7442822384428226,0.7565400843881857,0.6460317460317461,0.7273504273504277,0.6147619047619047
beta,0.3,fair_greedy,1,405.1333333333333,0.7486868686868685,0.2880873159999986,20,100,0.7486868686868685,0.7489051094890513,0.7894514767932488,0.7888888888888886,0.7854700854700857,0.7552380952380953
beta,0.3,imm,1,410.8333333333333,0.7561904761904763,0.273727056000002,20,100,0.768080808080808,0.7849148418491484,0.7662447257383965,0.7984126984126984,0.7581196581196585,0.7561904761904763
beta,0.3,robust_kempe,1,395.6,0.6985714285714284,0.26498442499999797,14,70,0.7519191919191919,0.7545012165450121,0.7135021097046413,0.7626984126984127,0.7914529914529917,0.6985714285714284
beta,0.3,mf_bwi_fair,1,388.46666666666664,0.6604761904761905,4.713140773999999,,,0.7496969696969699,0.7306569343065693,0.7354430379746835,0.7507936507936509,0.7384615384615387,0.6604761904761905
beta,0.3,repeated_greedy,1,400.7,0.7047619047619047,124.91209792900001,,,0.7933333333333333,0.7501216545012165,0.7362869198312237,0.7047619047619047,0.7529914529914532,0.712857142857143
beta,0.5,kkt_greedy,1,371.43333333333334,0.607692307692308,0.2038162689999865,20,100,0.7222222222222224,0.7138686131386862,0.739240506329114,0.6253968253968254,0.607692307692308,0.6585714285714287
beta,0.5,fair_greedy,1,364.73333333333335,0.6652068126520682,0.18761044600000787,20,100,0.6662626262626261,0.6652068126520682,0.7092827004219411,0.7142857142857143,0.7162393162393166,0.7099999999999999
beta,0.5,imm,1,388.43333333333334,0.7223844282238443,0.20047408899998231,20,100,0.7252525252525251,0.7223844282238443,0.7270042194092827,0.7722222222222221,0.7393162393162396,0.7300000000000001
beta,0.5,robust_kempe,1,369.56666666666666,0.6200000000000002,0.19060306599999421,14,70,0.7092929292929294,0.7041362530413625,0.6877637130801688,0.7190476190476189,0.7213675213675216,0.6200000000000002
beta,0.5,mf_bwi_fair,1,369.3,0.6831223628691985,4.04903642299999,,,0.6919191919191919,0.6885644768856447,0.6831223628691985,0.7190476190476189,0.718803418803419,0.6942857142857143
beta,0.5,repeated_greedy,1,382.43333333333334,0.6380952380952382,121.39885169800002,,,0.7343434343434342,0.7201946472019464,0.7396624472573838,0.6380952380952382,0.7470085470085472,0.6890476190476191
