sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach,group4_reach,group5_reach
q,0.1,robust_kempe,1,396.93333333333334,0.6723809523809525,0.3307603039999947,12,60,0.7832323232323233,0.7527980535279807,0.7261603375527426,0.7849206349206349,0.6965811965811969,0.6723809523809525
q,0.1,mf_bwi_fair,1,423.3666666666667,0.7784810126582279,5.181162001000018,,,0.8040404040404039,0.7965936739659369,0.7784810126582279,0.8023809523809522,0.7982905982905985,0.789047619047619
q,0.1,repeated_greedy,1,431.9,0.7766666666666667,186.552303171,,,0.8242424242424243,0.8201946472019465,0.8008438818565401,0.7936507936507936,0.8350427350427353,0.7766666666666667
q,0.2,kkt_greedy,1,367.6333333333333,0.4247863247863249,0.4523717769999962,20,100,0.7345454545454546,0.6717761557177616,0.7198312236286918,0.7603174603174602,0.4247863247863249,0.7004761904761906
q,0.2,fair_greedy,1,381.1333333333333,0.667639902676399,0.3127006740000411,20,100,0.721010101010101,0.667639902676399,0.7063291139240507,0.7857142857142858,0.7743589743589746,0.7385714285714287
q,0.2,imm,1,394.26666666666665,0.7076190476190477,0.3605388240000025,20,100,0.7381818181818182,0.7413625304136251,0.7510548523206754,0.7634920634920636,0.7683760683760686,0.7076190476190477
q,0.2,robust_kempe,1,368.8666666666667,0.5957264957264958,0.3032129380000015,12,60,0.7379797979797981,0.6973236009732359,0.6763713080168776,0.7634920634920638,0.5957264957264958,0.6119047619047621
q,0.2,mf_bwi_fair,1,404.7,0.7541414141414139,5.263846127999955,,,0.7541414141414139,0.7554744525547445,0.7654008438818565,0.7714285714285715,0.7803418803418806,0.7638095238095237
q,0.2,repeated_greedy,1,411.6,0.723809523809524,183.93904562900002,,,0.7927272727272726,0.7861313868613139,0.7852320675105486,0.723809523809524,0.7658119658119661,0.7257142857142858
q,0.4,kkt_greedy,1,288.3666666666667,0.35213675213675205,0.5832763940000021,20,100,0.588888888888889,0.5832116788321167,0.5654008438818567,0.5626984126984129,0.35213675213675205,0.418095238095238
q,0.4,fair_greedy,1,314.6333333333333,0.5490476190476189,0.2828914650000023,20,100,0.6048484848484849,0.5627737226277373,0.6008438818565403,0.6420634920634921,0.6376068376068379,0.5490476190476189
q,0.4,imm,1,313.73333333333335,0.5250608272506082,0.28023790099999957,20,100,0.6296969696969696,0.5250608272506082,0.609282700421941,0.5619047619047619,0.5974358974358973,0.6123809523809522
q,0.4,robust_kempe,1,308.1666666666667,0.31367521367521367,0.2647342469999998,12,60,0.6212121212121212,0.6148418491484186,0.5742616033755275,0.6333333333333332,0.31367521367521367,0.5319047619047619
q,0.4,mf_bwi_fair,1,346.4,0.5895238095238092,5.056823207999997,,,0.6511111111111112,0.6523114355231142,0.6729957805907173,0.692857142857143,0.6683760683760686,0.5895238095238092
q,0.4,repeated_greedy,1,364.2,0.6523114355231144,160.01718996,,,0.7101010101010102,0.6523114355231144,0.6540084388185654,0.6841269841269839,0.725641025641026,0.6995238095238095
q,0.0,kkt_greedy,2,429.1333333333333,0.6008547008547008,0.9451879040000009,20,100,0.8533333333333334,0.8175182481751825,0.8308016877637132,0.7880952380952378,0.6008547008547008,0.7738095238095237
q,0.0,fair_greedy,2,436.53333333333336,0.7923809523809524,0.3694671399999976,20,100,0.8335353535353537,0.8092457420924575,0.8379746835443039,0.7952380952380953,0.8478632478632481,0.7923809523809524
q,0.0,imm,2,445.0,0.7730158730158728,0.37729502599999876,20,100,0.841010101010101,0.8527980535279807,0.8316455696202533,0.7730158730158728,0.85982905982906,0.8242857142857142
q,0.0,robust_kempe,2,424.76666666666665,0.6145299145299146,0.3638044770000022,14,70,0.8315151515151515,0.8031630170316302,0.7518987341772153,0.8507936507936507,0.6145299145299146,0.8347619047619046
q,0.0,mf_bwi_fair,2,437.53333333333336,0.7945147679324898,5.150345145999999,,,0.8523232323232324,0.8021897810218976,0.7945147679324898,0.8412698412698411,0.8529914529914532,0.7947619047619047
q,0.0,repeated_greedy,2,456.8333333333333,0.8248945147679326,190.354537313,,,0.8826262626262625,0.8535279805352797,0.8248945147679326,0.8674603174603172,0.8606837606837608,0.8442857142857142
q,0.05,kkt_greedy,2,412.7,0.4666666666666668,0.8981364150000033,20,100,0.8256565656565656,0.8031630170316298,0.8109704641350214,0.7666666666666667,0.4666666666666668,0.7423809523809524
q,0.05,fair_greedy,2,424.56666666666666,0.7760683760683763,0.36465211399999475,20,100,0.8018181818181819,0.7815085158150852,0.8164556962025317,0.8261904761904761,0.7760683760683763,0.796190476190476
q,0.05,imm,2,430.3333333333333,0.7822784810126582,0.3452801500000007,20,100,0.8042424242424244,0.813138686131387,0.7822784810126582,0.8142857142857143,0.8264957264957267,0.8285714285714285
q,0.05,robust_kempe,2,414.03333333333336,0.5487179487179488,0.3261709719999999,14,70,0.8,0.8063260340632604,0.7531645569620253,0.8285714285714285,0.5487179487179488,0.798095238095238
q,0.05,mf_bwi_fair,2,425.1333333333333,0.7911392405063292,4.9592111860000045,,,0.7965656565656568,0.7968369829683698,0.7911392405063292,0.8111111111111108,0.818803418803419,0.8004761904761905
q,0.05,repeated_greedy,2,441.1666666666667,0.7828571428571428,169.72995273,,,0.8365656565656566,0.8321167883211681,0.8561181434599158,0.7984126984126984,0.8504273504273506,0.7828571428571428
