sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach,group4_reach,group5_reach
beta,0.3,imm,2,581.4333333333333,0.3948412698412699,0.18697697800052993,40,200,0.6653535353535354,0.5735757575757577,0.460970464135021,0.3948412698412699,0.4089743589743589,0.47309523809523807
beta,0.3,robust_kempe,2,537.5666666666667,0.31666666666666665,0.16964884500066546,30,150,0.622020202020202,0.5298181818181819,0.47257383966244715,0.3499999999999999,0.31666666666666665,0.41309523809523807
beta,0.3,mf_bwi_fair,2,658.2333333333333,0.5827004219409283,3.3367542989999492,,,0.6655555555555553,0.6047272727272727,0.5827004219409283,0.6007936507936508,0.5867521367521369,0.6000000000000001
beta,0.3,repeated_greedy,2,678.6666666666666,0.4850427350427349,208.60739095999998,,,0.7311111111111112,0.6456969696969697,0.5831223628691983,0.5226190476190476,0.4850427350427349,0.6140476190476191
beta,0.5,kkt_greedy,2,511.06666666666666,0.33293650793650803,0.1721337439994386,40,200,0.5794949494949495,0.49939393939393933,0.41793248945147676,0.33293650793650803,0.37179487179487186,0.42500000000000004
beta,0.5,fair_greedy,2,479.3,0.33452380952380956,0.15900609500022256,40,200,0.514848484848485,0.4850909090909092,0.4160337552742616,0.33452380952380956,0.3393162393162393,0.39785714285714285
beta,0.5,imm,2,504.6666666666667,0.32222222222222224,0.16674660599983326,40,200,0.5838383838383839,0.5078787878787879,0.39915611814345997,0.32222222222222224,0.33205128205128204,0.4021428571428571
beta,0.5,robust_kempe,2,454.46666666666664,0.2765873015873016,0.1488248730001942,30,150,0.5237373737373737,0.4639999999999999,0.37383966244725747,0.2765873015873016,0.28076923076923077,0.3559523809523809
beta,0.5,mf_bwi_fair,2,600.7,0.550854700854701,3.2035482279998178,,,0.5779797979797981,0.5575757575757574,0.5594936708860758,0.5571428571428572,0.550854700854701,0.5604761904761905
beta,0.5,repeated_greedy,2,638.5666666666667,0.5109523809523809,191.27470786499998,,,0.683939393939394,0.6190303030303033,0.5373417721518987,0.5297619047619047,0.5346153846153843,0.5109523809523809
beta,0.0,kkt_greedy,3,652.9666666666667,0.4141025641025641,0.2261076309996497,40,200,0.7686868686868686,0.6301818181818182,0.5383966244725739,0.423015873015873,0.4141025641025641,0.5221428571428572
beta,0.0,fair_greedy,3,648.5333333333333,0.4277777777777778,0.21006212900010723,40,200,0.6820202020202019,0.6522424242424241,0.5685654008438819,0.4277777777777778,0.5358974358974359,0.5466666666666667
beta,0.0,imm,3,677.5,0.4428571428571428,0.22307700000055775,40,200,0.7668686868686869,0.6783030303030304,0.5573839662447259,0.4428571428571428,0.47521367521367525,0.5397619047619048
beta,0.0,robust_kempe,3,644.0333333333333,0.4337301587301587,0.2101736799995706,31,155,0.747171717171717,0.6378181818181817,0.4932489451476794,0.4337301587301587,0.43846153846153846,0.525
beta,0.0,mf_bwi_fair,3,741.1333333333333,0.6128205128205129,3.2463892229998237,,,0.7495959595959596,0.6973333333333334,0.670253164556962,0.6583333333333333,0.6128205128205129,0.6642857142857141
beta,0.0,repeated_greedy,3,773.6333333333333,0.5811965811965811,240.74953622999965,,,0.8278787878787879,0.7433939393939393,0.7004219409282701,0.6047619047619048,0.5811965811965811,0.6371428571428572
beta,0.15,kkt_greedy,3,601.9,0.4150793650793651,0.1989339480005583,40,200,0.6857575757575758,0.5848484848484848,0.509493670886076,0.4150793650793651,0.44786324786324777,0.46047619047619043
beta,0.15,fair_greedy,3,587.5,0.4316666666666666,0.19101733900060935,40,200,0.6515151515151515,0.5735757575757577,0.4862869198312237,0.44642857142857145,0.5128205128205126,0.4316666666666666
beta,0.15,imm,3,607.2666666666667,0.4119658119658118,0.18798813600005815,40,200,0.6785858585858585,0.6224242424242424,0.5037974683544303,0.4257936507936508,0.4119658119658118,0.4619047619047619
