sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach
q,0.0,kkt_greedy,0,186.16666666666666,0.5700000000000001,0.06646963499997582,40,200,0.5700000000000001,0.7720833333333335,0.8466666666666669
q,0.0,fair_greedy,0,187.13333333333333,0.6816666666666664,0.06540245399992273,40,200,0.6816666666666664,0.7879166666666667,0.8069444444444444
q,0.0,imm,0,187.0,0.6824999999999998,0.06550143599997682,40,200,0.6824999999999998,0.7899999999999998,0.8041666666666667
q,0.0,robust_kempe,0,174.9,0.6283333333333334,0.062317129999883036,28,140,0.6283333333333334,0.6608333333333332,0.8074999999999999
q,0.0,mf_bwi_fair,0,215.23333333333332,0.8811111111111111,0.825046397999813,,,0.9491666666666664,0.8941666666666668,0.8811111111111111
q,0.0,repeated_greedy,0,213.23333333333332,0.87,15.560113585000181,,,0.9733333333333333,0.87375,0.87
q,0.1,kkt_greedy,0,151.46666666666667,0.4225,0.05555493400015621,40,200,0.4225,0.6158333333333333,0.7108333333333334
q,0.1,fair_greedy,0,159.43333333333334,0.4783333333333333,0.05693662099974972,40,200,0.4783333333333333,0.6695833333333334,0.7227777777777776
q,0.1,imm,0,157.86666666666667,0.4991666666666667,0.057773508000082074,40,200,0.4991666666666667,0.6349999999999998,0.7258333333333333
q,0.1,robust_kempe,0,148.86666666666667,0.4741666666666667,0.05448174100001779,28,140,0.4741666666666667,0.5433333333333332,0.7202777777777777
q,0.1,mf_bwi_fair,0,210.73333333333332,0.8608333333333333,0.8321985419997873,,,0.8608333333333333,0.8791666666666668,0.8830555555555557
q,0.1,repeated_greedy,0,204.56666666666666,0.8391666666666667,15.160769523999988,,,0.9158333333333335,0.8404166666666667,0.8391666666666667
q,0.2,kkt_greedy,0,123.7,0.2475,0.050363847999960853,40,200,0.2475,0.5133333333333334,0.6061111111111112
q,0.2,fair_greedy,0,115.23333333333333,0.24916666666666665,0.047415239999736514,40,200,0.24916666666666665,0.4987500000000001,0.5447222222222222
q,0.2,imm,0,127.1,0.37666666666666665,0.049476552000214724,40,200,0.37666666666666665,0.5383333333333336,0.5747222222222224
q,0.2,robust_kempe,0,124.96666666666667,0.32083333333333336,0.049033511000288854,28,140,0.32083333333333336,0.48999999999999994,0.6077777777777776
q,0.2,mf_bwi_fair,0,206.2,0.8274999999999999,0.8323888909999368,,,0.8274999999999999,0.8670833333333334,0.8644444444444446
q,0.2,repeated_greedy,0,187.7,0.7720833333333332,13.70594620799966,,,0.8033333333333333,0.7720833333333332,0.7816666666666667
q,0.4,kkt_greedy,0,78.9,0.11333333333333331,0.0329169799997544,40,200,0.11333333333333331,0.27875,0.43388888888888894
q,0.4,fair_greedy,0,66.26666666666667,0.0925,0.03017240100007257,40,200,0.0925,0.2404166666666666,0.3611111111111111
q,0.4,imm,0,72.66666666666667,0.14833333333333334,0.031147342999702232,40,200,0.14833333333333334,0.2929166666666667,0.3608333333333334
q,0.4,robust_kempe,0,52.9,0.05083333333333332,0.02572487799989176,28,140,0.05083333333333332,0.1620833333333333,0.31583333333333335
q,0.4,mf_bwi_fair,0,202.5,0.8391666666666667,0.7751954330001354,,,0.8416666666666667,0.8516666666666666,0.8391666666666667
q,0.4,repeated_greedy,0,158.06666666666666,0.6258333333333334,11.648884420000286,,,0.6258333333333334,0.6325000000000001,0.6869444444444444
q,0.0,kkt_greedy,1,188.5,0.6891666666666666,0.06596587600006387,40,200,0.6891666666666666,0.76375,0.8319444444444444
q,0.0,fair_greedy,1,185.5,0.7050000000000001,0.06563207399995008,40,200,0.7050000000000001,0.7512500000000002,0.81
q,0.0,imm,1,191.03333333333333,0.7525,0.06635261400015224,40,200,0.7525,0.7954166666666664,0.8108333333333335
q,0.0,robust_kempe,1,179.9,0.5291666666666667,0.06343188399978317,31,155,0.5291666666666667,0.7504166666666667,0.8225000000000001
q,0.0,mf_bwi_fair,1,212.7,0.8794444444444445,0.814764390000164,,,0.9166666666666667,0.88125,0.8794444444444445
q,0.0,repeated_greedy,1,209.16666666666666,0.8466666666666665,15.20922443399968,,,0.9733333333333334,0.8579166666666668,0.8466666666666665
q,0.1,kkt_greedy,1,154.9,0.49749999999999994,0.05497064299970589,40,200,0.49749999999999994,0.6479166666666667,0.6930555555555554
q,0.1,fair_greedy,1,153.73333333333332,0.4574999999999999,0.05549691799978973,40,200,0.4574999999999999,0.6366666666666667,0.7041666666666665
q,0.1,imm,1,158.8,0.4749999999999999,0.05641026900002544,40,200,0.4749999999999999,0.6329166666666668,0.7430555555555555
q,0.1,robust_kempe,1,147.53333333333333,0.4658333333333333,0.05267462899973907,31,155,0.4658333333333333,0.6104166666666668,0.6672222222222223
q,0.1,mf_bwi_fair,1,208.6,0.8291666666666663,0.820574901999862,,,0.8291666666666663,0.8808333333333335,0.8747222222222225
q,0.1,repeated_greedy,1,201.26666666666668,0.8083333333333332,14.631585590999748,,,0.9141666666666667,0.8083333333333332,0.8336111111111112
q,0.2,kkt_greedy,1,122.43333333333334,0.2825,0.04816000700020595,40,200,0.2825,0.4987500000000001,0.5936111111111111
q,0.2,fair_greedy,1,124.06666666666666,0.3008333333333333,0.04861184499986848,40,200,0.3008333333333333,0.5133333333333333,0.5913888888888887
q,0.2,imm,1,129.6,0.3258333333333333,0.05075089499996466,40,200,0.3258333333333333,0.5458333333333333,0.6074999999999999
q,0.2,robust_kempe,1,117.63333333333334,0.32166666666666666,0.04717699299999367,31,155,0.32166666666666666,0.4795833333333334,0.5533333333333333
q,0.2,mf_bwi_fair,1,206.66666666666666,0.8425,0.828341700999772,,,0.8425,0.8704166666666671,0.8611111111111109
q,0.2,repeated_greedy,1,191.06666666666666,0.7849999999999999,14.18856185200002,,,0.831666666666667,0.7949999999999999,0.7849999999999999
q,0.4,kkt_greedy,1,71.33333333333333,0.13583333333333333,0.031308309999985795,40,200,0.13583333333333333,0.24458333333333335,0.3861111111111111
q,0.4,fair_greedy,1,59.86666666666667,0.11416666666666671,0.02676978199997393,40,200,0.11416666666666671,0.23291666666666666,0.3055555555555556
q,0.4,imm,1,74.66666666666667,0.10000000000000002,0.03243370699965453,40,200,0.10000000000000002,0.28875,0.39638888888888885
q,0.4,robust_kempe,1,65.0,0.054166666666666675,0.028909826000017347,31,155,0.054166666666666675,0.25249999999999995,0.35527777777777775
q,0.4,mf_bwi_fair,1,203.26666666666668,0.8388888888888888,0.8139834050007266,,,0.8633333333333333,0.8508333333333333,0.8388888888888888
q,0.4,repeated_greedy,1,168.36666666666667,0.6950000000000001,12.282776278999336,,,0.6950000000000001,0.7125,0.6963888888888888
q,0.0,kkt_greedy,2,181.43333333333334,0.5483333333333332,0.06424708000031387,40,200,0.5483333333333332,0.7979166666666668,0.797222222222222
q,0.0,fair_greedy,2,187.3,0.73,0.06330394100041303,40,200,0.73,0.7825,0.7958333333333335
q,0.0,imm,2,193.63333333333333,0.725,0.06637871199927758,40,200,0.725,0.79375,0.8427777777777778
q,0.0,robust_kempe,2,182.9,0.6125000000000002,0.06411287900027673,29,145,0.6125000000000002,0.7670833333333335,0.8086111111111112
q,0.0,mf_bwi_fair,2,214.53333333333333,0.87875,0.8446863099998154,,,0.9375000000000001,0.87875,0.8894444444444445
q,0.0,repeated_greedy,2,214.43333333333334,0.8699999999999999,15.82615388100021,,,0.9758333333333336,0.8699999999999999,0.8816666666666666
q,0.1,kkt_greedy,2,144.8,0.39083333333333337,0.05257761600023514,40,200,0.39083333333333337,0.5891666666666667,0.6836111111111113
q,0.1,fair_greedy,2,149.4,0.4166666666666667,0.054879373000403575,40,200,0.4166666666666667,0.6008333333333333,0.7055555555555558
q,0.1,imm,2,154.0,0.4516666666666666,0.056508190000386094,40,200,0.4516666666666666,0.6308333333333332,0.7122222222222223
q,0.1,robust_kempe,2,145.06666666666666,0.4091666666666667,0.05302836400005617,29,145,0.4091666666666667,0.6204166666666667,0.6588888888888887
q,0.1,mf_bwi_fair,2,210.16666666666666,0.8591666666666666,0.8324672859998827,,,0.8591666666666666,0.8829166666666668,0.8763888888888888
q,0.1,repeated_greedy,2,203.66666666666666,0.8302777777777777,14.854516833999696,,,0.9099999999999999,0.8454166666666667,0.8302777777777777
q,0.2,kkt_greedy,2,118.76666666666667,0.2866666666666667,0.04549096099981398,40,200,0.2866666666666667,0.4333333333333334,0.6052777777777777
q,0.2,fair_greedy,2,112.46666666666667,0.22833333333333336,0.0426186360000429,40,200,0.22833333333333336,0.4320833333333333,0.5730555555555557
q,0.2,imm,2,120.5,0.31583333333333335,0.0449461540001721,40,200,0.31583333333333335,0.49083333333333345,0.5716666666666668
q,0.2,robust_kempe,2,123.46666666666667,0.25333333333333335,0.04635630400025548,29,145,0.25333333333333335,0.5366666666666667,0.5866666666666667
q,0.2,mf_bwi_fair,2,208.7,0.8441666666666667,0.8163395040000978,,,0.8441666666666667,0.8745833333333334,0.8747222222222223
q,0.2,repeated_greedy,2,196.03333333333333,0.7991666666666667,14.329483024999718,,,0.87,0.7991666666666667,0.8108333333333334
q,0.4,kkt_greedy,2,70.63333333333334,0.10749999999999998,0.03142401700006303,40,200,0.10749999999999998,0.22666666666666663,0.4016666666666667
q,0.4,fair_greedy,2,78.36666666666666,0.12583333333333332,0.032950234999589156,40,200,0.12583333333333332,0.3237500000000001,0.3952777777777778
q,0.4,imm,2,71.83333333333333,0.12000000000000001,0.030571834000511444,40,200,0.12000000000000001,0.2604166666666667,0.385
q,0.4,robust_kempe,2,66.6,0.09333333333333332,0.03125294500023301,29,145,0.09333333333333332,0.26,0.35055555555555556
q,0.4,mf_bwi_fair,2,202.23333333333332,0.8408333333333332,0.7918838489995323,,,0.8433333333333337,0.8450000000000001,0.8408333333333332
q,0.4,repeated_greedy,2,164.43333333333334,0.6583333333333333,12.072119887000554,,,0.6650000000000001,0.6583333333333333,0.7097222222222224
q,0.0,kkt_greedy,3,188.53333333333333,0.5958333333333333,0.06638767999993433,40,200,0.5958333333333333,0.7958333333333335,0.8419444444444449
q,0.0,fair_greedy,3,186.83333333333334,0.7408333333333335,0.06413996099945507,40,200,0.7408333333333335,0.7670833333333335,0.798611111111111
q,0.0,imm,3,189.46666666666667,0.7058333333333333,0.0671042789999774,40,200,0.7058333333333333,0.7629166666666669,0.8350000000000003
q,0.0,robust_kempe,3,173.53333333333333,0.45499999999999996,0.06325066399949719,29,145,0.45499999999999996,0.7320833333333332,0.8063888888888889
q,0.0,mf_bwi_fair,3,215.8,0.8866666666666667,0.8314367610000772,,,0.9575,0.88875,0.8866666666666667
q,0.0,repeated_greedy,3,209.33333333333334,0.8491666666666667,15.410053900000094,,,0.98,0.8529166666666669,0.8491666666666667
q,0.1,kkt_greedy,3,155.23333333333332,0.40166666666666667,0.05614828800025862,40,200,0.40166666666666667,0.6183333333333334,0.7475000000000003
q,0.1,fair_greedy,3,156.66666666666666,0.5716666666666668,0.05558547599957819,40,200,0.5716666666666668,0.6233333333333333,0.6994444444444443
q,0.1,imm,3,156.43333333333334,0.49083333333333334,0.055782593000003544,40,200,0.49083333333333334,0.685,0.6833333333333336
q,0.1,robust_kempe,3,149.26666666666668,0.3866666666666666,0.054532217999621935,29,145,0.3866666666666666,0.6125000000000002,0.7066666666666668
q,0.1,mf_bwi_fair,3,211.06666666666666,0.8683333333333334,0.8278893779997816,,,0.8683333333333334,0.8791666666666667,0.8833333333333334
