sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach
beta,0.3,kkt_greedy,2,100.33333333333333,0.23611111111111113,0.05545067899993228,10,50,0.4743589743589744,0.42174796747967475,0.23611111111111113,0.6083333333333333
beta,0.3,fair_greedy,2,98.16666666666667,0.40955284552845533,0.049935987000026216,10,50,0.4118589743589744,0.40955284552845533,0.5972222222222222,0.55
beta,0.3,imm,2,113.0,0.2875,0.060077640999679716,10,50,0.4759615384615385,0.5955284552845529,0.4953703703703703,0.2875
beta,0.3,robust_kempe,2,88.25,0.12916666666666665,0.053190479000022606,9,45,0.44871794871794873,0.4451219512195122,0.13888888888888887,0.12916666666666665
beta,0.3,mf_bwi_fair,2,124.25,0.45,1.4840762999997423,,,0.5697115384615384,0.5426829268292683,0.638888888888889,0.45
beta,0.3,repeated_greedy,2,125.0,0.5041666666666667,13.916415180000058,,,0.5753205128205129,0.5335365853658537,0.6296296296296297,0.5041666666666667
beta,0.5,kkt_greedy,2,86.41666666666667,0.2541666666666667,0.05058390900012455,10,50,0.4278846153846154,0.3800813008130081,0.3148148148148148,0.2541666666666667
beta,0.5,fair_greedy,2,96.75,0.40464743589743585,0.05180184200025906,10,50,0.40464743589743585,0.4491869918699187,0.41203703703703703,0.5208333333333334
beta,0.5,imm,2,114.58333333333333,0.484775641025641,0.06282670800010237,10,50,0.484775641025641,0.5111788617886179,0.6481481481481481,0.5291666666666667
beta,0.5,robust_kempe,2,97.08333333333333,0.22685185185185186,0.057004533000053925,9,45,0.46875,0.48373983739837395,0.22685185185185186,0.22916666666666666
beta,0.5,mf_bwi_fair,2,117.08333333333333,0.375,1.469672090000131,,,0.532051282051282,0.532520325203252,0.5879629629629629,0.375
beta,0.5,repeated_greedy,2,118.25,0.49390243902439024,13.108580687000085,,,0.5440705128205129,0.49390243902439024,0.5972222222222222,0.5208333333333334
beta,0.0,kkt_greedy,3,124.66666666666667,0.37916666666666665,0.07447610100007296,10,50,0.6161858974358975,0.5477642276422765,0.4490740740740741,0.37916666666666665
beta,0.0,fair_greedy,3,116.0,0.3194444444444444,0.06687595899984444,10,50,0.545673076923077,0.4898373983739837,0.3194444444444444,0.6666666666666666
beta,0.0,imm,3,128.08333333333334,0.4953703703703703,0.07433275699986552,10,50,0.608173076923077,0.5558943089430896,0.4953703703703703,0.5166666666666667
beta,0.0,robust_kempe,3,103.25,0.2625,0.06139171999984683,8,40,0.5264423076923076,0.464430894308943,0.28703703703703703,0.2625
beta,0.0,mf_bwi_fair,3,110.33333333333333,0.3125,1.6011611869998887,,,0.5296474358974359,0.46138211382113825,0.6203703703703703,0.3125
beta,0.0,repeated_greedy,3,134.91666666666666,0.4375,16.468947364000087,,,0.6370192307692307,0.6006097560975608,0.5925925925925927,0.4375
beta,0.15,kkt_greedy,3,108.58333333333333,0.3611111111111111,0.0645501469998635,10,50,0.5216346153846154,0.48373983739837395,0.3611111111111111,0.4083333333333334
beta,0.15,fair_greedy,3,108.83333333333333,0.4166666666666666,0.06362015200011228,10,50,0.5136217948717948,0.47154471544715454,0.4166666666666666,0.46249999999999997
beta,0.15,imm,3,125.83333333333333,0.530448717948718,0.07553105599981791,10,50,0.530448717948718,0.5833333333333334,0.6203703703703703,0.5833333333333334
beta,0.15,robust_kempe,3,106.41666666666667,0.13425925925925924,0.07360674000028666,8,40,0.5264423076923077,0.5376016260162602,0.13425925925925924,0.25833333333333336
beta,0.15,mf_bwi_fair,3,124.08333333333333,0.5083333333333334,1.5342948399998022,,,0.5625,0.5447154471544716,0.5972222222222221,0.5083333333333334
beta,0.15,repeated_greedy,3,124.41666666666667,0.31481481481481477,15.70742466999991,,,0.6121794871794871,0.5315040650406504,0.31481481481481477,0.5750000000000001
beta,0.3,kkt_greedy,3,106.16666666666667,0.3,0.07127178500013542,10,50,0.5112179487179488,0.4898373983739838,0.3796296296296296,0.3
beta,0.3,fair_greedy,3,93.83333333333333,0.31300813008130085,0.058291947999805416,10,50,0.4278846153846154,0.31300813008130085,0.6759259259259259,0.575
beta,0.3,imm,3,118.83333333333333,0.26851851851851855,0.07218464000015956,10,50,0.5352564102564102,0.5660569105691057,0.26851851851851855,0.5958333333333333
beta,0.3,robust_kempe,3,90.75,0.0787037037037037,0.05655154099986248,8,40,0.4751602564102564,0.4288617886178861,0.0787037037037037,0.23749999999999996
beta,0.3,mf_bwi_fair,3,118.41666666666667,0.325,1.5172701189999316,,,0.5304487179487181,0.5528455284552846,0.6342592592592594,0.325
beta,0.3,repeated_greedy,3,118.08333333333333,0.44583333333333336,14.124617900999965,,,0.5681089743589745,0.4878048780487805,0.5601851851851852,0.44583333333333336
beta,0.5,kkt_greedy,3,90.83333333333333,0.2625,0.05138385300006121,10,50,0.3990384615384616,0.4268292682926829,0.5046296296296297,0.2625
beta,0.5,fair_greedy,3,96.16666666666667,0.3990384615384616,0.052976309999849036,10,50,0.3990384615384616,0.39939024390243905,0.6851851851851852,0.47916666666666674
beta,0.5,imm,3,115.5,0.425,0.0705038460000651,10,50,0.516826923076923,0.5386178861788617,0.5046296296296297,0.425
beta,0.5,robust_kempe,3,93.08333333333333,0.1527777777777778,0.05873323000014352,8,40,0.4583333333333333,0.46849593495934955,0.1527777777777778,0.21250000000000002
beta,0.5,mf_bwi_fair,3,116.91666666666667,0.3333333333333333,1.5294000129997585,,,0.53125,0.540650406504065,0.5925925925925926,0.3333333333333333
beta,0.5,repeated_greedy,3,119.41666666666667,0.47459349593495936,14.02755745100012,,,0.5705128205128205,0.47459349593495936,0.6064814814814815,0.5125
