sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach
q,0.1,kkt_greedy,0,132.16666666666666,0.35000000000000003,0.08216184399998383,10,50,0.65625,0.6107723577235772,0.3796296296296296,0.35000000000000003
q,0.1,fair_greedy,0,133.66666666666666,0.5284552845528455,0.0754493689996707,10,50,0.608974358974359,0.5284552845528455,0.7037037037037037,0.7166666666666667
q,0.1,imm,0,148.08333333333334,0.5958333333333333,0.08834909100005461,10,50,0.65625,0.6778455284552846,0.6851851851851852,0.5958333333333333
q,0.1,robust_kempe,0,139.75,0.5,0.08625768899992181,11,55,0.672275641025641,0.6128048780487805,0.5324074074074074,0.5
q,0.1,mf_bwi_fair,0,131.91666666666666,0.37083333333333335,1.5862571890002073,,,0.6161858974358975,0.584349593495935,0.6944444444444443,0.37083333333333335
q,0.1,repeated_greedy,0,138.91666666666666,0.5231481481481481,16.581699898999886,,,0.6282051282051282,0.6382113821138212,0.5231481481481481,0.5916666666666667
q,0.2,kkt_greedy,0,123.25,0.30833333333333335,0.07670883299988418,10,50,0.5961538461538461,0.5447154471544716,0.5787037037037037,0.30833333333333335
q,0.2,fair_greedy,0,124.83333333333333,0.5172764227642277,0.0722233960000267,10,50,0.560897435897436,0.5172764227642277,0.6203703703703705,0.6458333333333334
q,0.2,imm,0,132.16666666666666,0.3458333333333334,0.08186846800026615,10,50,0.625,0.5589430894308943,0.800925925925926,0.3458333333333334
q,0.2,robust_kempe,0,113.91666666666667,0.25416666666666665,0.07230847199980417,11,55,0.5881410256410257,0.4908536585365854,0.41203703703703703,0.25416666666666665
q,0.2,mf_bwi_fair,0,120.66666666666667,0.5,1.53780371799985,,,0.5424679487179488,0.54369918699187,0.537037037037037,0.5
q,0.2,repeated_greedy,0,126.25,0.3101851851851852,15.972950379000395,,,0.5993589743589743,0.5691056910569107,0.3101851851851852,0.5833333333333334
q,0.3,kkt_greedy,0,116.25,0.24999999999999997,0.06730951700001242,10,50,0.5681089743589743,0.5630081300813008,0.24999999999999997,0.325
