sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach
q,0.05,imm,2,191.73333333333332,0.8403846153846153,0.17860721400001012,20,100,0.8403846153846153,0.8605691056910568,0.9148148148148145,0.8649999999999998
q,0.05,robust_kempe,2,189.46666666666667,0.838333333333333,0.17619949400000223,13,65,0.839423076923077,0.8500000000000001,0.8722222222222219,0.838333333333333
q,0.05,mf_bwi_fair,2,197.53333333333333,0.8698717948717948,2.7305532940000035,,,0.8698717948717948,0.8853658536585366,0.9148148148148145,0.8999999999999999
q,0.05,repeated_greedy,2,199.0,0.8574074074074072,42.657387191,,,0.8897435897435896,0.8926829268292686,0.8574074074074072,0.8916666666666663
q,0.1,kkt_greedy,2,178.23333333333332,0.7910569105691058,0.18190080800002306,20,100,0.7942307692307692,0.7910569105691058,0.8111111111111108,0.8083333333333333
q,0.1,fair_greedy,2,182.4,0.7980769230769231,0.1737721439999973,20,100,0.7980769230769231,0.8089430894308944,0.8759259259259259,0.8650000000000001
q,0.1,imm,2,182.16666666666666,0.7861788617886181,0.17418159500002162,20,100,0.8250000000000001,0.7861788617886181,0.8555555555555555,0.8249999999999998
q,0.1,robust_kempe,2,178.8,0.75,0.16239090099998066,13,65,0.7903846153846155,0.8048780487804879,0.8666666666666666,0.75
q,0.1,mf_bwi_fair,2,195.56666666666666,0.8637820512820513,2.866825118999998,,,0.8637820512820513,0.8715447154471543,0.9259259259259257,0.8799999999999998
q,0.1,repeated_greedy,2,193.4,0.8516666666666665,40.48633824999999,,,0.871153846153846,0.8544715447154473,0.8722222222222221,0.8516666666666665
q,0.2,kkt_greedy,2,163.93333333333334,0.6683333333333333,0.1925128679999979,20,100,0.7266025641025641,0.7646341463414635,0.6833333333333333,0.6683333333333333
q,0.2,fair_greedy,2,167.53333333333333,0.7285256410256412,0.16321507900000043,20,100,0.7285256410256412,0.7430894308943091,0.8444444444444443,0.7816666666666666
q,0.2,imm,2,170.93333333333334,0.7426829268292682,0.17537268699999942,20,100,0.7682692307692307,0.7426829268292682,0.825925925925926,0.7633333333333334
q,0.2,robust_kempe,2,164.83333333333334,0.7288617886178862,0.15468033899999867,13,65,0.7371794871794871,0.7288617886178862,0.7629629629629627,0.7333333333333336
q,0.2,mf_bwi_fair,2,190.46666666666667,0.8355769230769231,2.5228780439999987,,,0.8355769230769231,0.8569105691056911,0.872222222222222,0.8799999999999998
q,0.2,repeated_greedy,2,191.83333333333334,0.8416666666666666,39.876590921,,,0.8580128205128207,0.8536585365853657,0.8759259259259257,0.8416666666666666
q,0.4,kkt_greedy,2,141.33333333333334,0.6116666666666667,0.12044671799999662,20,100,0.6201923076923077,0.6353658536585365,0.6944444444444445,0.6116666666666667
q,0.4,fair_greedy,2,132.43333333333334,0.4962962962962962,0.11294948200000476,20,100,0.6060897435897438,0.5813008130081301,0.4962962962962962,0.64
q,0.4,imm,2,135.6,0.41000000000000003,0.12519776400000637,20,100,0.6384615384615384,0.6085365853658538,0.6166666666666666,0.41000000000000003
q,0.4,robust_kempe,2,132.46666666666667,0.32333333333333336,0.09727621600001157,13,65,0.5916666666666668,0.6207317073170731,0.7537037037037033,0.32333333333333336
q,0.4,mf_bwi_fair,2,182.73333333333332,0.8019230769230768,2.504412062,,,0.8019230769230768,0.8191056910569107,0.8444444444444446,0.8483333333333332
q,0.4,repeated_greedy,2,175.83333333333334,0.7566666666666666,33.401736915,,,0.7711538461538462,0.8020325203252033,0.8185185185185184,0.7566666666666666
q,0.0,kkt_greedy,3,192.86666666666667,0.8536585365853658,0.2039730289999966,20,100,0.862179487179487,0.8536585365853658,0.8574074074074073,0.8883333333333332
q,0.0,fair_greedy,3,181.73333333333332,0.41,0.19182394000000613,20,100,0.8512820512820514,0.8382113821138211,0.9037037037037035,0.41
q,0.0,imm,3,192.13333333333333,0.8524390243902438,0.1901221640000017,20,100,0.8570512820512819,0.8524390243902438,0.8759259259259256,0.8666666666666665
q,0.0,robust_kempe,3,186.33333333333334,0.595,0.18944534099998123,15,75,0.8474358974358973,0.8569105691056912,0.8907407407407406,0.595
q,0.0,mf_bwi_fair,3,200.33333333333334,0.8849358974358977,2.718265134999996,,,0.8849358974358977,0.894308943089431,0.9444444444444442,0.8983333333333331
q,0.0,repeated_greedy,3,202.4,0.8583333333333331,42.50470144299999,,,0.9153846153846154,0.8930894308943089,0.9333333333333331,0.8583333333333331
q,0.05,kkt_greedy,3,185.23333333333332,0.7925925925925924,0.1716203080000014,20,100,0.8355769230769231,0.8223577235772358,0.7925925925925924,0.8316666666666666
q,0.05,fair_greedy,3,183.63333333333333,0.8036585365853658,0.15523672700001612,20,100,0.8147435897435896,0.8036585365853658,0.8870370370370367,0.8516666666666666
q,0.05,imm,3,189.3,0.7899999999999998,0.15941470599997842,20,100,0.8474358974358976,0.8447154471544717,0.894444444444444,0.7899999999999998
q,0.05,robust_kempe,3,177.2,0.44000000000000006,0.15138717799999313,15,75,0.8128205128205129,0.8235772357723578,0.9074074074074071,0.44000000000000006
