sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach
beta,0.0,imm,2,204.13333333333333,0.8999999999999998,0.18298511599994072,20,100,0.8999999999999998,0.9174796747967484,0.9574074074074073,0.9033333333333331
beta,0.0,robust_kempe,2,193.23333333333332,0.7296296296296295,0.17034441099997366,13,65,0.864423076923077,0.8853658536585368,0.7296296296296295,0.88
beta,0.0,mf_bwi_fair,2,203.93333333333334,0.9003205128205131,2.2600422099999378,,,0.9003205128205131,0.9085365853658538,0.9722222222222221,0.9149999999999999
beta,0.0,repeated_greedy,2,206.0,0.8685185185185186,43.61328450099995,,,0.9301282051282052,0.9239837398373986,0.8685185185185186,0.8933333333333331
beta,0.1,kkt_greedy,2,188.53333333333333,0.5583333333333333,0.20932122500005335,20,100,0.8599358974358975,0.8800813008130082,0.8759259259259257,0.5583333333333333
beta,0.1,fair_greedy,2,190.63333333333333,0.8403846153846154,0.18325740199998108,20,100,0.8403846153846154,0.8439024390243903,0.8962962962962961,0.8949999999999996
beta,0.1,imm,2,192.7,0.8033333333333331,0.20173622899994825,20,100,0.858974358974359,0.8642276422764227,0.9129629629629625,0.8033333333333331
beta,0.1,robust_kempe,2,188.56666666666666,0.7899999999999999,0.19059495499993773,13,65,0.8522435897435899,0.8378048780487806,0.8574074074074073,0.7899999999999999
beta,0.1,mf_bwi_fair,2,198.43333333333334,0.8740384615384617,2.4462110770000436,,,0.8740384615384617,0.8930894308943091,0.9296296296296293,0.8783333333333329
beta,0.1,repeated_greedy,2,200.16666666666666,0.8555555555555555,42.72957457900009,,,0.8971153846153846,0.9008130081300815,0.8555555555555555,0.8799999999999997
beta,0.2,kkt_greedy,2,177.66666666666666,0.555,0.20042814200007797,20,100,0.8022435897435898,0.826829268292683,0.8518518518518517,0.555
beta,0.2,fair_greedy,2,183.53333333333333,0.8080128205128204,0.17933479300006638,20,100,0.8080128205128204,0.8113821138211386,0.9074074074074072,0.8316666666666666
beta,0.2,imm,2,184.93333333333334,0.7699999999999999,0.19021437899993998,20,100,0.8298076923076924,0.8252032520325205,0.8648148148148148,0.7699999999999999
beta,0.2,robust_kempe,2,179.26666666666668,0.77,0.18399830800001382,13,65,0.8054487179487179,0.8020325203252032,0.7962962962962962,0.77
beta,0.2,mf_bwi_fair,2,199.43333333333334,0.880128205128205,2.8899374549999948,,,0.880128205128205,0.8918699186991871,0.9203703703703704,0.9099999999999999
beta,0.2,repeated_greedy,2,196.06666666666666,0.8601626016260162,41.89224419599998,,,0.8875,0.8601626016260162,0.8777777777777778,0.8716666666666664
beta,0.3,kkt_greedy,2,167.56666666666666,0.3933333333333334,0.18421697399992354,20,100,0.7826923076923076,0.7792682926829269,0.7999999999999999,0.3933333333333334
beta,0.3,fair_greedy,2,171.53333333333333,0.7504065040650406,0.16583650400002625,20,100,0.7570512820512821,0.7504065040650406,0.8777777777777775,0.7733333333333334
beta,0.3,imm,2,177.6,0.784959349593496,0.1723856030000661,20,100,0.7916666666666665,0.784959349593496,0.8129629629629629,0.8133333333333334
beta,0.3,robust_kempe,2,174.3,0.7537037037037035,0.17228574599994317,13,65,0.7836538461538461,0.7821138211382113,0.7537037037037035,0.7550000000000002
