sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach
alpha,0.5,kkt_greedy,1,47.1,0.19333333333333333,0.012601311999787868,20,100,0.19333333333333333,0.30666666666666664,0.5161111111111111
alpha,0.5,fair_greedy,1,57.36666666666667,0.4333333333333333,0.013108759999340691,20,100,0.4566666666666666,0.4333333333333333,0.5150000000000001
alpha,0.5,imm,1,59.13333333333333,0.2983333333333333,0.01404658599949471,20,100,0.2983333333333333,0.3391666666666667,0.66
alpha,0.5,robust_kempe,1,54.13333333333333,0.3425,0.012809990000278049,14,70,0.3483333333333334,0.3425,0.5577777777777777
alpha,0.5,repeated_greedy,1,98.66666666666667,0.8100000000000003,8.228249697000138,,,0.8366666666666664,0.8100000000000003,0.8255555555555555
alpha,0.5,mf_bwi_fair,1,103.16666666666667,0.6799999999999998,0.23164571200049977,,,0.6799999999999998,0.8458333333333333,0.9288888888888889
alpha,0.0,kkt_greedy,1,47.1,0.19333333333333333,0.012601311999787868,20,100,0.19333333333333333,0.30666666666666664,0.5161111111111111
alpha,0.0,fair_greedy,1,57.36666666666667,0.4333333333333333,0.013108759999340691,20,100,0.4566666666666666,0.4333333333333333,0.5150000000000001
alpha,0.0,imm,1,59.13333333333333,0.2983333333333333,0.01404658599949471,20,100,0.2983333333333333,0.3391666666666667,0.66
alpha,0.0,robust_kempe,1,54.13333333333333,0.3425,0.012809990000278049,14,70,0.3483333333333334,0.3425,0.5577777777777777
alpha,0.0,repeated_greedy,1,98.66666666666667,0.8100000000000003,8.228249697000138,,,0.8366666666666664,0.8100000000000003,0.8255555555555555
alpha,0.0,mf_bwi_fair,1,100.63333333333334,0.6083333333333333,0.22779528299997764,,,0.6083333333333333,0.8616666666666666,0.9
alpha,-2.0,kkt_greedy,1,47.1,0.19333333333333333,0.012601311999787868,20,100,0.19333333333333333,0.30666666666666664,0.5161111111111111
alpha,-2.0,fair_greedy,1,57.36666666666667,0.4333333333333333,0.013108759999340691,20,100,0.4566666666666666,0.4333333333333333,0.5150000000000001
alpha,-2.0,imm,1,59.13333333333333,0.2983333333333333,0.01404658599949471,20,100,0.2983333333333333,0.3391666666666667,0.66
alpha,-2.0,robust_kempe,1,54.13333333333333,0.3425,0.012809990000278049,14,70,0.3483333333333334,0.3425,0.5577777777777777
alpha,-2.0,repeated_greedy,1,98.66666666666667,0.8100000000000003,8.228249697000138,,,0.8366666666666664,0.8100000000000003,0.8255555555555555
alpha,-2.0,mf_bwi_fair,1,103.46666666666667,0.6883333333333332,0.2444239579999703,,,0.6883333333333332,0.8800000000000001,0.9083333333333333
