sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach
q,0.0,kkt_greedy,0,87.03333333333333,0.6550000000000001,0.018495262999977058,20,100,0.6550000000000001,0.6600000000000001,0.7922222222222218
q,0.0,fair_greedy,0,85.76666666666667,0.6283333333333336,0.016609192000032635,20,100,0.6283333333333336,0.7058333333333333,0.7494444444444444
q,0.0,imm,0,82.23333333333333,0.5366666666666667,0.015883988000041427,20,100,0.5366666666666667,0.6099999999999999,0.7849999999999999
q,0.0,robust_kempe,0,79.53333333333333,0.5249999999999999,0.015933940999957485,15,75,0.6166666666666666,0.5249999999999999,0.7699999999999999
q,0.0,mf_bwi_fair,0,105.7,0.8505555555555555,0.20886788000007073,,,0.9699999999999996,0.881666666666667,0.8505555555555555
q,0.0,repeated_greedy,0,108.03333333333333,0.8949999999999998,8.614368689000003,,,0.8949999999999998,0.9033333333333332,0.9
q,0.05,kkt_greedy,0,65.43333333333334,0.3083333333333333,0.014494835999812494,20,100,0.3083333333333333,0.45916666666666667,0.6816666666666665
q,0.05,fair_greedy,0,70.7,0.5183333333333333,0.01476078700011385,20,100,0.5183333333333333,0.5725,0.6238888888888887
q,0.05,imm,0,68.16666666666667,0.48500000000000004,0.014360534999923402,20,100,0.5533333333333332,0.48500000000000004,0.6283333333333334
q,0.05,robust_kempe,0,64.46666666666667,0.38833333333333336,0.013410389000000578,15,75,0.38833333333333336,0.48000000000000004,0.625
q,0.05,mf_bwi_fair,0,104.56666666666666,0.8600000000000002,0.2132698469999923,,,0.8600000000000002,0.8883333333333334,0.8638888888888889
q,0.05,repeated_greedy,0,103.26666666666667,0.8466666666666668,8.08770943799982,,,0.9016666666666666,0.8466666666666668,0.8561111111111112
q,0.1,kkt_greedy,0,60.166666666666664,0.235,0.014587122999955682,20,100,0.235,0.4000000000000001,0.6577777777777777
q,0.1,fair_greedy,0,57.53333333333333,0.43416666666666653,0.012732416999824636,20,100,0.46999999999999986,0.43416666666666653,0.5127777777777777
q,0.1,imm,0,61.13333333333333,0.345,0.013030980999928943,20,100,0.345,0.4958333333333333,0.5733333333333331
q,0.1,robust_kempe,0,58.86666666666667,0.35666666666666663,0.012849931000118886,15,75,0.35666666666666663,0.405,0.5922222222222222
q,0.1,mf_bwi_fair,0,102.03333333333333,0.8300000000000001,0.206417096999985,,,0.8300000000000001,0.8708333333333335,0.843333333333333
q,0.1,repeated_greedy,0,101.76666666666667,0.8266666666666667,7.994093229999862,,,0.8266666666666667,0.8291666666666667,0.8677777777777776
q,0.2,kkt_greedy,0,45.2,0.1933333333333333,0.011611291999997775,20,100,0.1933333333333333,0.29416666666666663,0.49277777777777776
q,0.2,fair_greedy,0,35.9,0.1966666666666667,0.010153760000093826,20,100,0.1966666666666667,0.22666666666666668,0.38166666666666677
q,0.2,imm,0,44.4,0.19166666666666674,0.010540086999981213,20,100,0.19166666666666674,0.26000000000000006,0.5027777777777779
q,0.2,robust_kempe,0,35.7,0.08000000000000002,0.009634713000195916,15,75,0.08000000000000002,0.2800000000000001,0.3816666666666667
q,0.2,mf_bwi_fair,0,100.1,0.815,0.18303620200003934,,,0.8266666666666664,0.8666666666666666,0.815
q,0.2,repeated_greedy,0,93.33333333333333,0.7541666666666667,7.162763465999888,,,0.7783333333333332,0.7541666666666667,0.7933333333333334
q,0.4,kkt_greedy,0,12.233333333333333,0.04500000000000001,0.005342956000049526,20,100,0.058333333333333355,0.04500000000000001,0.15444444444444447
q,0.4,fair_greedy,0,15.066666666666666,0.06333333333333337,0.005844575000082841,20,100,0.06333333333333337,0.06499999999999999,0.18666666666666662
q,0.4,imm,0,16.966666666666665,0.06500000000000002,0.006047018999879583,20,100,0.06500000000000002,0.08249999999999999,0.20611111111111105
q,0.4,robust_kempe,0,14.766666666666667,0.04500000000000001,0.005772216999957891,15,75,0.04500000000000001,0.05249999999999998,0.1961111111111111
q,0.4,mf_bwi_fair,0,97.36666666666666,0.7888888888888886,0.1705773680000675,,,0.8349999999999997,0.8333333333333334,0.7888888888888886
q,0.4,repeated_greedy,0,71.66666666666667,0.48166666666666663,5.360771691000082,,,0.48166666666666663,0.5983333333333334,0.6350000000000001
q,0.0,kkt_greedy,1,77.03333333333333,0.4758333333333334,0.01713342800007922,20,100,0.5149999999999999,0.4758333333333334,0.7949999999999999
q,0.0,fair_greedy,1,82.03333333333333,0.6441666666666668,0.01706058399986432,20,100,0.6533333333333335,0.6441666666666668,0.7200000000000002
q,0.0,imm,1,80.66666666666667,0.5516666666666665,0.017591032000154883,20,100,0.5516666666666665,0.6174999999999999,0.7488888888888888
q,0.0,robust_kempe,1,82.03333333333333,0.5683333333333331,0.016588834999993196,14,70,0.5683333333333331,0.6208333333333336,0.7638888888888886
q,0.0,mf_bwi_fair,1,107.13333333333334,0.8644444444444445,0.22371044000010443,,,0.9649999999999996,0.899166666666667,0.8644444444444445
q,0.0,repeated_greedy,1,109.36666666666666,0.8958333333333335,8.801139980999778,,,0.9216666666666665,0.8958333333333335,0.9183333333333332
q,0.05,kkt_greedy,1,66.93333333333334,0.44,0.016558498999984295,20,100,0.44,0.4575000000000001,0.663888888888889
q,0.05,fair_greedy,1,70.86666666666666,0.5400000000000001,0.017483139999967534,20,100,0.5400000000000001,0.5525000000000001,0.6327777777777777
q,0.05,imm,1,70.3,0.3199999999999999,0.018192902999999205,20,100,0.3199999999999999,0.5683333333333332,0.6861111111111113
q,0.05,robust_kempe,1,67.66666666666667,0.4216666666666667,0.016883009999901333,14,70,0.4216666666666667,0.5333333333333333,0.6316666666666667
q,0.05,mf_bwi_fair,1,105.1,0.8561111111111112,0.2320083010001781,,,0.9116666666666665,0.8875,0.8561111111111112
q,0.05,repeated_greedy,1,101.76666666666667,0.8383333333333334,8.221773618000043,,,0.8383333333333334,0.8433333333333334,0.8544444444444445
q,0.1,kkt_greedy,1,52.166666666666664,0.16999999999999996,0.012051469000198267,20,100,0.16999999999999996,0.3316666666666667,0.5916666666666666
q,0.1,fair_greedy,1,55.266666666666666,0.3316666666666667,0.014819852000073297,20,100,0.3316666666666667,0.4075,0.5388888888888889
q,0.1,imm,1,63.43333333333333,0.41333333333333333,0.013361655999915456,20,100,0.41333333333333333,0.4591666666666667,0.6133333333333333
q,0.1,robust_kempe,1,59.4,0.36999999999999994,0.012523852999947849,14,70,0.36999999999999994,0.4125,0.5916666666666667
q,0.1,mf_bwi_fair,1,100.73333333333333,0.8261111111111111,0.21754204300009405,,,0.8283333333333333,0.8650000000000001,0.8261111111111111
q,0.1,repeated_greedy,1,99.1,0.7883333333333332,7.645879650000097,,,0.7883333333333332,0.8033333333333332,0.8533333333333332
q,0.2,kkt_greedy,1,36.53333333333333,0.18,0.00943498699984957,20,100,0.18,0.18416666666666667,0.42611111111111116
q,0.2,fair_greedy,1,36.6,0.16000000000000006,0.00921764700001404,20,100,0.21333333333333335,0.16000000000000006,0.4322222222222223
q,0.2,imm,1,47.43333333333333,0.315,0.010750286000074993,20,100,0.315,0.33333333333333326,0.46333333333333343
q,0.2,robust_kempe,1,40.8,0.13999999999999996,0.0098360929998762,14,70,0.13999999999999996,0.19666666666666666,0.5022222222222221
q,0.2,mf_bwi_fair,1,101.13333333333334,0.8066666666666668,0.17336789000000863,,,0.8066666666666668,0.8716666666666666,0.8355555555555553
q,0.2,repeated_greedy,1,89.0,0.6999999999999998,6.824544647000039,,,0.7583333333333335,0.6999999999999998,0.763888888888889
q,0.4,kkt_greedy,1,12.133333333333333,0.020833333333333346,0.005307455000092887,20,100,0.03166666666666666,0.020833333333333346,0.17777777777777776
q,0.4,fair_greedy,1,12.066666666666666,0.060833333333333336,0.005364478000046802,20,100,0.08666666666666664,0.060833333333333336,0.13166666666666665
q,0.4,imm,1,17.9,0.026666666666666675,0.006231628000023193,20,100,0.026666666666666675,0.07333333333333332,0.24055555555555555
q,0.4,robust_kempe,1,8.9,0.056666666666666685,0.0047229560000232595,14,70,0.06333333333333334,0.10583333333333332,0.056666666666666685
q,0.4,mf_bwi_fair,1,98.86666666666666,0.8022222222222221,0.17269484600001306,,,0.8683333333333328,0.8341666666666665,0.8022222222222221
q,0.4,repeated_greedy,1,71.83333333333333,0.5483333333333333,5.571281199000168,,,0.5883333333333332,0.5483333333333333,0.6355555555555555
q,0.0,kkt_greedy,2,83.6,0.5533333333333335,0.01747782699999334,20,100,0.5533333333333335,0.6308333333333331,0.7883333333333332
q,0.0,fair_greedy,2,81.1,0.5758333333333333,0.01602705999994214,20,100,0.6233333333333332,0.5758333333333333,0.7599999999999998
q,0.0,imm,2,81.73333333333333,0.4100000000000001,0.015986263000058898,20,100,0.4100000000000001,0.67,0.7788888888888889
q,0.0,robust_kempe,2,72.8,0.39499999999999996,0.014994279000120514,15,75,0.39499999999999996,0.5233333333333333,0.7327777777777779
q,0.0,mf_bwi_fair,2,106.1,0.8672222222222223,0.20903963999990083,,,0.9466666666666664,0.8783333333333334,0.8672222222222223
q,0.0,repeated_greedy,2,107.06666666666666,0.8911111111111111,8.42936182099993,,,0.8916666666666665,0.8941666666666668,0.8911111111111111
q,0.05,kkt_greedy,2,60.96666666666667,0.3175,0.013866103000054864,20,100,0.365,0.3175,0.6827777777777779
q,0.05,fair_greedy,2,68.76666666666667,0.42916666666666675,0.01422167000009722,20,100,0.55,0.42916666666666675,0.6766666666666669
q,0.05,imm,2,71.06666666666666,0.35833333333333334,0.01466708800012384,20,100,0.35833333333333334,0.5575,0.6933333333333334
q,0.05,robust_kempe,2,58.06666666666667,0.3266666666666667,0.012734411000110413,15,75,0.3266666666666667,0.3466666666666667,0.6277777777777778
q,0.05,mf_bwi_fair,2,103.56666666666666,0.843333333333333,0.21409666299996388,,,0.91,0.869166666666667,0.843333333333333
q,0.05,repeated_greedy,2,103.36666666666666,0.8441666666666668,8.175309130999949,,,0.8749999999999998,0.8441666666666668,0.8683333333333331
q,0.1,kkt_greedy,2,56.43333333333333,0.2733333333333333,0.012687858000163033,20,100,0.2733333333333333,0.3741666666666667,0.5999999999999998
q,0.1,fair_greedy,2,52.63333333333333,0.3166666666666666,0.011805523000020912,20,100,0.40833333333333344,0.3166666666666666,0.53
q,0.1,imm,2,54.9,0.27666666666666656,0.011907754999811004,20,100,0.27666666666666656,0.3608333333333334,0.5822222222222222
q,0.1,robust_kempe,2,46.56666666666667,0.17333333333333334,0.010714523999922676,15,75,0.17333333333333334,0.3091666666666667,0.5122222222222222
q,0.1,mf_bwi_fair,2,103.46666666666667,0.8366666666666663,0.21489623700017546,,,0.8366666666666663,0.8816666666666666,0.8577777777777776
q,0.1,repeated_greedy,2,101.16666666666667,0.8358333333333334,7.920623945999978,,,0.8549999999999999,0.8358333333333334,0.8438888888888888
q,0.2,kkt_greedy,2,40.6,0.20499999999999993,0.010264035000091098,20,100,0.20499999999999993,0.20583333333333334,0.47111111111111115
q,0.2,fair_greedy,2,34.86666666666667,0.22333333333333344,0.008976141999937681,20,100,0.22333333333333344,0.22916666666666666,0.35388888888888886
q,0.2,imm,2,38.86666666666667,0.12666666666666668,0.009943147000058161,20,100,0.12666666666666668,0.19666666666666663,0.4744444444444443
q,0.2,robust_kempe,2,36.96666666666667,0.18666666666666662,0.009220774000141319,15,75,0.18666666666666662,0.24666666666666673,0.38944444444444437
q,0.2,mf_bwi_fair,2,101.26666666666667,0.8349999999999999,0.1895137930000601,,,0.8349999999999999,0.8600000000000001,0.8361111111111109
q,0.2,repeated_greedy,2,93.46666666666667,0.7516666666666667,7.258980220000012,,,0.7516666666666667,0.7641666666666668,0.7977777777777778
q,0.4,kkt_greedy,2,6.7,0.023333333333333338,0.00461675299993658,20,100,0.030000000000000006,0.023333333333333338,0.0861111111111111
q,0.4,fair_greedy,2,19.1,0.09583333333333335,0.006591831000150705,20,100,0.10499999999999998,0.09583333333333335,0.2194444444444445
q,0.4,imm,2,15.1,0.02,0.005863623000095686,20,100,0.02,0.06000000000000001,0.20500000000000004
q,0.4,robust_kempe,2,12.866666666666667,0.03000000000000001,0.005334356000048501,15,75,0.03000000000000001,0.04916666666666666,0.17166666666666666
q,0.4,mf_bwi_fair,2,98.93333333333334,0.8055555555555554,0.19428613400009453,,,0.8483333333333332,0.8408333333333334,0.8055555555555554
q,0.4,repeated_greedy,2,79.26666666666667,0.6183333333333334,5.917805384999838,,,0.6666666666666666,0.6183333333333334,0.6866666666666666
q,0.0,kkt_greedy,3,81.1,0.4666666666666667,0.017103670999858878,20,100,0.4666666666666667,0.6374999999999998,0.7711111111111112
q,0.0,fair_greedy,3,85.5,0.6216666666666666,0.01750388000004932,20,100,0.6633333333333332,0.6216666666666666,0.7894444444444443
q,0.0,imm,3,87.26666666666667,0.5466666666666667,0.018809213999929852,20,100,0.5466666666666667,0.6583333333333332,0.8333333333333334
q,0.0,robust_kempe,3,81.6,0.52,0.015993322999975135,15,75,0.52,0.6966666666666669,0.7222222222222222
q,0.0,mf_bwi_fair,3,105.53333333333333,0.8522222222222222,0.1988504449998345,,,0.948333333333333,0.8858333333333334,0.8522222222222222
