sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,group0_reach,group1_reach,group2_reach
beta,0.0,kkt_greedy,7,79.76666666666667,0.5533333333333333,0.017609101000061855,0.5566666666666666,0.5533333333333333,0.7750000000000001
beta,0.0,fair_greedy,7,78.86666666666666,0.5566666666666668,0.016899503000104232,0.5566666666666668,0.5941666666666666,0.7327777777777776
beta,0.0,imm,7,79.86666666666666,0.4633333333333333,0.017379652000045098,0.4633333333333333,0.5666666666666667,0.7988888888888889
beta,0.0,mf_bwi_fair,7,104.16666666666667,0.7549999999999998,0.21626487999992605,0.7549999999999998,0.8691666666666666,0.9049999999999999
beta,0.0,repeated_greedy,7,104.6,0.8491666666666665,9.090165899000112,0.8899999999999998,0.8491666666666665,0.8805555555555553
beta,0.1,kkt_greedy,7,71.13333333333334,0.5158333333333334,0.015654395999945336,0.5633333333333332,0.5158333333333334,0.6538888888888889
beta,0.1,fair_greedy,7,71.2,0.4183333333333333,0.015236927999922045,0.4183333333333333,0.6025000000000001,0.6455555555555555
beta,0.1,imm,7,68.73333333333333,0.365,0.015286608999986129,0.365,0.4508333333333333,0.7233333333333333
beta,0.1,mf_bwi_fair,7,103.13333333333334,0.7750000000000002,0.21158915799992428,0.7750000000000002,0.8383333333333333,0.9016666666666665
beta,0.1,repeated_greedy,7,103.43333333333334,0.8233333333333331,8.89387819400008,0.8233333333333331,0.8533333333333334,0.8805555555555554
beta,0.2,kkt_greedy,7,63.86666666666667,0.2950000000000001,0.01515518099995461,0.2950000000000001,0.5158333333333335,0.6222222222222223
beta,0.2,fair_greedy,7,71.06666666666666,0.515,0.015902359999927285,0.515,0.5525,0.6444444444444444
beta,0.2,imm,7,69.16666666666667,0.3650000000000001,0.015600704999997106,0.3650000000000001,0.5408333333333335,0.6705555555555556
beta,0.2,mf_bwi_fair,7,101.66666666666667,0.6716666666666669,0.21400177000009535,0.6716666666666669,0.8450000000000001,0.9072222222222223
beta,0.2,repeated_greedy,7,100.43333333333334,0.8066666666666665,8.566204174000177,0.8066666666666665,0.8408333333333334,0.8444444444444443
beta,0.3,kkt_greedy,7,68.63333333333334,0.45083333333333336,0.015304253000067547,0.4616666666666667,0.45083333333333336,0.6894444444444445
beta,0.3,fair_greedy,7,66.0,0.46166666666666667,0.01422151700012364,0.46166666666666667,0.5416666666666666,0.5849999999999999
beta,0.3,imm,7,64.86666666666666,0.32166666666666666,0.01751055800014001,0.32166666666666666,0.5166666666666667,0.6294444444444446
beta,0.3,mf_bwi_fair,7,101.76666666666667,0.6266666666666668,0.2173957390000396,0.6266666666666668,0.865,0.9105555555555556
beta,0.3,repeated_greedy,7,100.56666666666666,0.8066666666666664,8.396557943000062,0.8066666666666664,0.8166666666666667,0.8627777777777775
beta,0.5,kkt_greedy,7,61.13333333333333,0.43833333333333335,0.013787744000183011,0.43833333333333335,0.4600000000000001,0.566111111111111
beta,0.5,fair_greedy,7,58.8,0.43666666666666665,0.012954511999851093,0.43666666666666665,0.4566666666666667,0.5299999999999999
beta,0.5,imm,7,66.2,0.30833333333333335,0.014413531999935003,0.30833333333333335,0.5633333333333332,0.6249999999999999
beta,0.5,mf_bwi_fair,7,101.53333333333333,0.5750000000000001,0.21448137400011547,0.5750000000000001,0.8650000000000001,0.9238888888888889
beta,0.5,repeated_greedy,7,96.03333333333333,0.7741666666666666,7.7694943529998,0.8083333333333333,0.7741666666666666,0.8149999999999998
beta,0.7,kkt_greedy,7,52.46666666666667,0.30666666666666664,0.012129791999996087,0.30666666666666664,0.4116666666666667,0.49777777777777776
beta,0.7,fair_greedy,7,53.4,0.375,0.012393985000016983,0.375,0.42333333333333345,0.4827777777777778
beta,0.7,imm,7,47.233333333333334,0.24500000000000002,0.011200121999991097,0.24500000000000002,0.24583333333333332,0.5416666666666666
beta,0.7,mf_bwi_fair,7,101.16666666666667,0.5933333333333334,0.21139810299996498,0.5933333333333334,0.8750000000000001,0.9049999999999999
beta,0.7,repeated_greedy,7,93.46666666666667,0.776666666666667,7.292395105999958,0.7850000000000001,0.7791666666666667,0.776666666666667
beta,0.0,kkt_greedy,8,71.6,0.3483333333333334,0.016721025000151712,0.3483333333333334,0.45166666666666655,0.7761111111111111
beta,0.0,fair_greedy,8,80.46666666666667,0.5333333333333333,0.017310674999862385,0.5333333333333333,0.6233333333333333,0.7477777777777777
beta,0.0,imm,8,78.0,0.5466666666666666,0.016812975999982882,0.5466666666666666,0.5583333333333335,0.7455555555555554
beta,0.0,mf_bwi_fair,8,102.26666666666667,0.7466666666666669,0.20880521100002625,0.7466666666666669,0.8616666666666668,0.881111111111111
beta,0.0,repeated_greedy,8,104.6,0.8566666666666669,9.262581229000034,0.8716666666666666,0.8566666666666669,0.8816666666666664
beta,0.1,kkt_greedy,8,73.73333333333333,0.42166666666666663,0.01701831500008666,0.42166666666666663,0.5116666666666667,0.7472222222222222
beta,0.1,fair_greedy,8,72.4,0.47333333333333344,0.015806119999979273,0.47333333333333344,0.5924999999999999,0.6538888888888892
beta,0.1,imm,8,72.43333333333334,0.48000000000000004,0.016360644000087632,0.48000000000000004,0.505,0.7105555555555557
beta,0.1,mf_bwi_fair,8,103.46666666666667,0.7133333333333334,0.2181950220001454,0.7133333333333334,0.8691666666666665,0.9072222222222223
beta,0.1,repeated_greedy,8,104.1,0.8524999999999998,9.00376257400012,0.8933333333333332,0.8524999999999998,0.8688888888888886
beta,0.2,kkt_greedy,8,71.1,0.37000000000000005,0.015576659999851472,0.37000000000000005,0.5791666666666668,0.6755555555555557
beta,0.2,fair_greedy,8,66.53333333333333,0.45,0.014694933000100718,0.45,0.4558333333333332,0.655
beta,0.2,imm,8,64.3,0.37000000000000005,0.014085398000133864,0.4366666666666667,0.37000000000000005,0.6794444444444445
beta,0.2,mf_bwi_fair,8,104.9,0.7300000000000001,0.22237637199987148,0.7300000000000001,0.8758333333333332,0.9211111111111111
beta,0.2,repeated_greedy,8,102.63333333333334,0.8433333333333333,8.550741102999837,0.8433333333333333,0.86,0.856111111111111
beta,0.3,kkt_greedy,8,62.56666666666667,0.44333333333333336,0.014170718000059424,0.45500000000000007,0.44333333333333336,0.5955555555555556
beta,0.3,fair_greedy,8,59.43333333333333,0.4233333333333333,0.013684764000117866,0.4233333333333333,0.46,0.5427777777777777
beta,0.3,imm,8,63.5,0.38583333333333325,0.014086866000070586,0.4466666666666667,0.38583333333333325,0.6522222222222221
beta,0.3,mf_bwi_fair,8,104.83333333333333,0.7249999999999999,0.2235330769999564,0.7249999999999999,0.8791666666666667,0.9194444444444445
beta,0.3,repeated_greedy,8,99.3,0.8099999999999998,8.191561445999923,0.8099999999999998,0.8241666666666666,0.8355555555555557
beta,0.5,kkt_greedy,8,54.9,0.3466666666666667,0.01296203200013224,0.3466666666666667,0.37333333333333324,0.5505555555555554
beta,0.5,fair_greedy,8,54.233333333333334,0.4033333333333333,0.012057059999960984,0.4033333333333333,0.42250000000000004,0.48777777777777775
beta,0.5,imm,8,57.43333333333333,0.30999999999999994,0.012853747000008298,0.3466666666666667,0.30999999999999994,0.635
beta,0.5,mf_bwi_fair,8,100.33333333333333,0.6183333333333335,0.22337454700004855,0.6183333333333335,0.8466666666666666,0.9016666666666666
beta,0.5,repeated_greedy,8,94.6,0.7683333333333332,7.630835953999849,0.7866666666666666,0.7683333333333332,0.8022222222222223
beta,0.7,kkt_greedy,8,53.53333333333333,0.175,0.012863492000178667,0.175,0.40083333333333326,0.5666666666666667
beta,0.7,fair_greedy,8,47.766666666666666,0.25083333333333335,0.011437386999887167,0.36666666666666664,0.25083333333333335,0.5066666666666666
beta,0.7,imm,8,46.13333333333333,0.25,0.011138447999883283,0.33499999999999996,0.25,0.49055555555555563
beta,0.7,mf_bwi_fair,8,101.8,0.5999999999999999,0.21382559399989987,0.5999999999999999,0.8741666666666669,0.9138888888888889
beta,0.7,repeated_greedy,8,92.36666666666666,0.7666666666666665,7.195119107999972,0.7783333333333332,0.7666666666666665,0.7688888888888888
beta,0.0,kkt_greedy,9,82.63333333333334,0.43166666666666687,0.019110904999934064,0.43166666666666687,0.6300000000000002,0.8133333333333331
beta,0.0,fair_greedy,9,79.4,0.4733333333333333,0.017439811000031114,0.4733333333333333,0.5916666666666667,0.7711111111111109
beta,0.0,imm,9,80.76666666666667,0.5733333333333335,0.017247123000061038,0.5833333333333334,0.5733333333333335,0.7694444444444444
beta,0.0,mf_bwi_fair,9,104.4,0.7683333333333336,0.223096575999989,0.7683333333333336,0.8491666666666667,0.9177777777777777
beta,0.0,repeated_greedy,9,100.23333333333333,0.8091666666666666,8.839368577999949,0.8099999999999998,0.8091666666666666,0.861111111111111
beta,0.1,kkt_greedy,9,73.33333333333333,0.43666666666666665,0.017365220000101544,0.43666666666666665,0.5291666666666667,0.7238888888888888
beta,0.1,fair_greedy,9,73.9,0.5058333333333332,0.016602377000026536,0.5166666666666665,0.5058333333333332,0.7222222222222222
beta,0.1,imm,9,73.0,0.47666666666666674,0.016738316999862946,0.47666666666666674,0.5025000000000001,0.7227777777777779
beta,0.1,mf_bwi_fair,9,103.16666666666667,0.7300000000000001,0.21015125799999623,0.7300000000000001,0.8483333333333332,0.9105555555555555
beta,0.1,repeated_greedy,9,105.4,0.8675000000000002,8.93631097299999,0.8783333333333333,0.8675000000000002,0.8855555555555555
beta,0.2,kkt_greedy,9,62.666666666666664,0.36333333333333334,0.014419925000083822,0.36333333333333334,0.4708333333333333,0.6094444444444445
beta,0.2,fair_greedy,9,69.06666666666666,0.43833333333333335,0.015562066999791568,0.43833333333333335,0.5258333333333334,0.6544444444444447
beta,0.2,imm,9,72.93333333333334,0.51,0.0156122350001624,0.51,0.5391666666666667,0.6861111111111112
beta,0.2,mf_bwi_fair,9,103.3,0.6849999999999997,0.21982474400010688,0.6849999999999997,0.8708333333333333,0.9127777777777778
beta,0.2,repeated_greedy,9,103.53333333333333,0.8308333333333334,8.72699589900003,0.8783333333333332,0.8308333333333334,0.8788888888888887
beta,0.3,kkt_greedy,9,58.266666666666666,0.3033333333333333,0.014004290000002584,0.3033333333333333,0.37500000000000006,0.62
beta,0.3,fair_greedy,9,66.4,0.47750000000000004,0.014356550000002244,0.5216666666666666,0.47750000000000004,0.6144444444444443
beta,0.3,imm,9,65.53333333333333,0.3200000000000001,0.014794503000075565,0.3200000000000001,0.49916666666666665,0.6527777777777776
beta,0.3,mf_bwi_fair,9,102.66666666666667,0.6383333333333335,0.22734735599988198,0.6383333333333335,0.8666666666666668,0.9205555555555556
beta,0.3,repeated_greedy,9,99.53333333333333,0.8149999999999998,8.282429080000156,0.8299999999999998,0.8149999999999998,0.8388888888888886
beta,0.5,kkt_greedy,9,58.7,0.2983333333333334,0.013395346999914182,0.2983333333333334,0.505,0.5422222222222223
beta,0.5,fair_greedy,9,63.93333333333333,0.4433333333333333,0.013775900999917212,0.4433333333333333,0.5558333333333333,0.5472222222222222
beta,0.5,imm,9,63.03333333333333,0.39499999999999996,0.013700227000072118,0.39499999999999996,0.4533333333333333,0.6166666666666668
beta,0.5,mf_bwi_fair,9,101.2,0.6266666666666666,0.21415440099985972,0.6266666666666666,0.8408333333333334,0.9172222222222222
beta,0.5,repeated_greedy,9,95.8,0.7633333333333333,7.827578875999961,0.81,0.7633333333333333,0.8177777777777776
beta,0.7,kkt_greedy,9,52.8,0.3116666666666667,0.012294947000100365,0.3116666666666667,0.3958333333333333,0.5122222222222221
beta,0.7,fair_greedy,9,53.96666666666667,0.35833333333333334,0.0120239790001051,0.35833333333333334,0.4875,0.455
beta,0.7,imm,9,52.93333333333333,0.3250000000000001,0.011833034000119369,0.3250000000000001,0.4066666666666667,0.5027777777777778
beta,0.7,mf_bwi_fair,9,101.0,0.6016666666666668,0.21113994899997124,0.6016666666666668,0.8450000000000001,0.9194444444444444
beta,0.7,repeated_greedy,9,89.53333333333333,0.7338888888888889,7.063470671000005,0.7933333333333333,0.7408333333333333,0.7338888888888889
beta,0.0,kkt_greedy,10,76.0,0.4633333333333333,0.018578238999907626,0.4633333333333333,0.4833333333333334,0.7899999999999999
beta,0.0,fair_greedy,10,78.46666666666667,0.555,0.017356442999926003,0.555,0.5991666666666667,0.7233333333333333
beta,0.0,imm,10,75.03333333333333,0.335,0.016782485000021552,0.335,0.5858333333333333,0.7483333333333334
beta,0.0,mf_bwi_fair,10,104.2,0.7249999999999998,0.21765244699986397,0.7249999999999998,0.8625,0.92
beta,0.0,repeated_greedy,10,106.0,0.8566666666666667,9.211292555,0.8566666666666667,0.87,0.901111111111111
beta,0.1,kkt_greedy,10,71.7,0.3833333333333334,0.018468475999952716,0.3833333333333334,0.4800000000000001,0.747222222222222
beta,0.1,fair_greedy,10,65.53333333333333,0.39333333333333337,0.015017819000149757,0.39333333333333337,0.45249999999999996,0.6594444444444445
beta,0.1,imm,10,73.46666666666667,0.47833333333333344,0.0166366350001681,0.47833333333333344,0.5075,0.7266666666666668
beta,0.1,mf_bwi_fair,10,104.96666666666667,0.74,0.21650324199981696,0.74,0.8733333333333333,0.9205555555555556
beta,0.1,repeated_greedy,10,105.96666666666667,0.8399999999999999,9.099558717000036,0.8399999999999999,0.8683333333333334,0.907222222222222
beta,0.2,kkt_greedy,10,70.9,0.4250000000000001,0.01642637600002672,0.4250000000000001,0.4758333333333333,0.7227777777777779
beta,0.2,fair_greedy,10,66.66666666666667,0.5249999999999999,0.015193078999800491,0.5533333333333335,0.5249999999999999,0.5766666666666665
beta,0.2,imm,10,68.06666666666666,0.34166666666666656,0.015024468000092384,0.34166666666666656,0.5408333333333334,0.6600000000000001
beta,0.2,mf_bwi_fair,10,104.13333333333334,0.745,0.21674443699998847,0.745,0.8691666666666666,0.9077777777777778
beta,0.2,repeated_greedy,10,103.2,0.8383333333333332,8.795470155999965,0.8383333333333332,0.8574999999999999,0.8688888888888887
beta,0.3,kkt_greedy,10,60.86666666666667,0.3433333333333334,0.01389392299984138,0.3433333333333334,0.3950000000000001,0.6366666666666666
beta,0.3,fair_greedy,10,64.16666666666667,0.35333333333333333,0.01441980100003093,0.35333333333333333,0.5116666666666668,0.6105555555555555
beta,0.3,imm,10,67.83333333333333,0.39833333333333326,0.014786048999894774,0.39833333333333326,0.47833333333333333,0.678888888888889
beta,0.3,mf_bwi_fair,10,103.2,0.6916666666666669,0.21317812999996022,0.6916666666666669,0.8575,0.9177777777777777
beta,0.3,repeated_greedy,10,98.8,0.8141666666666665,8.22198040100011,0.8433333333333332,0.8141666666666665,0.8227777777777775
beta,0.5,kkt_greedy,10,55.6,0.19833333333333336,0.012808594000034645,0.19833333333333336,0.3816666666666667,0.6061111111111109
beta,0.5,fair_greedy,10,56.166666666666664,0.39,0.012524579999990237,0.39,0.42833333333333345,0.5205555555555555
beta,0.5,imm,10,54.3,0.23499999999999993,0.012397337000038533,0.23499999999999993,0.4141666666666667,0.5505555555555556
beta,0.5,mf_bwi_fair,10,100.03333333333333,0.6483333333333333,0.21125991200005956,0.6483333333333333,0.8341666666666667,0.895
beta,0.5,repeated_greedy,10,98.56666666666666,0.8099999999999998,8.017241087000002,0.8099999999999998,0.8266666666666665,0.8216666666666665
beta,0.7,kkt_greedy,10,47.56666666666667,0.14833333333333334,0.012189606999982061,0.14833333333333334,0.29999999999999993,0.5433333333333334
beta,0.7,fair_greedy,10,54.333333333333336,0.3825,0.011898689999952694,0.5183333333333333,0.3825,0.47777777777777775
beta,0.7,imm,10,53.56666666666667,0.2683333333333333,0.011916414999859626,0.2683333333333333,0.4616666666666666,0.49555555555555547
beta,0.7,mf_bwi_fair,10,101.26666666666667,0.56,0.2208728749999409,0.56,0.8591666666666669,0.9283333333333333
beta,0.7,repeated_greedy,10,96.36666666666666,0.7916666666666665,7.687378437000007,0.7916666666666665,0.8058333333333334,0.8049999999999999
beta,0.0,kkt_greedy,11,78.33333333333333,0.4350000000000001,0.017893675000095755,0.4350000000000001,0.5641666666666667,0.7844444444444445
beta,0.0,fair_greedy,11,81.6,0.5066666666666667,0.01795866199995544,0.5066666666666667,0.615,0.781111111111111
beta,0.0,imm,11,85.06666666666666,0.5516666666666666,0.01857266100000743,0.5516666666666666,0.5875,0.8422222222222222
beta,0.0,mf_bwi_fair,11,104.36666666666666,0.74,0.21637248399997588,0.74,0.8599999999999999,0.9194444444444445
beta,0.0,repeated_greedy,11,104.56666666666666,0.83,9.451073111999904,0.83,0.8766666666666669,0.8816666666666664
beta,0.1,kkt_greedy,11,70.7,0.3616666666666666,0.016193221000094127,0.3616666666666666,0.49749999999999994,0.7261111111111112
beta,0.1,fair_greedy,11,83.43333333333334,0.6033333333333334,0.017704905000073268,0.6033333333333334,0.67,0.7427777777777778
beta,0.1,imm,11,79.5,0.5399999999999999,0.017177799999899435,0.5399999999999999,0.5525000000000001,0.7766666666666666
beta,0.1,mf_bwi_fair,11,103.6,0.7216666666666665,0.21409888199991656,0.7216666666666665,0.8708333333333333,0.9055555555555554
beta,0.1,repeated_greedy,11,103.56666666666666,0.8458333333333334,9.064459209000006,0.8933333333333332,0.8458333333333334,0.8644444444444445
beta,0.2,kkt_greedy,11,67.7,0.40083333333333343,0.016699484000127995,0.4616666666666666,0.40083333333333343,0.7072222222222222
beta,0.2,fair_greedy,11,70.0,0.5216666666666667,0.015529466999851138,0.53,0.5216666666666667,0.6422222222222221
beta,0.2,imm,11,67.43333333333334,0.30833333333333335,0.03573117599989928,0.30833333333333335,0.5108333333333334,0.6805555555555556
beta,0.2,mf_bwi_fair,11,103.73333333333333,0.6433333333333333,0.21906499000010626,0.6433333333333333,0.8841666666666667,0.925
beta,0.2,repeated_greedy,11,102.73333333333333,0.8427777777777776,8.743024369000068,0.8566666666666664,0.8758333333333336,0.8427777777777776
beta,0.3,kkt_greedy,11,63.56666666666667,0.3283333333333333,0.015352687000131482,0.3283333333333333,0.42500000000000004,0.6666666666666666
beta,0.3,fair_greedy,11,66.73333333333333,0.3866666666666666,0.01492793200009146,0.3866666666666666,0.465,0.6733333333333332
beta,0.3,imm,11,60.56666666666667,0.33999999999999997,0.0135661470001196,0.4483333333333333,0.33999999999999997,0.6333333333333334
beta,0.3,mf_bwi_fair,11,103.66666666666667,0.7383333333333333,0.21000258599997323,0.7383333333333333,0.8516666666666666,0.9138888888888889
beta,0.3,repeated_greedy,11,102.46666666666667,0.8475000000000003,8.687892018999946,0.8549999999999999,0.8475000000000003,0.8577777777777775
beta,0.5,kkt_greedy,11,56.53333333333333,0.335,0.013580643000068449,0.335,0.34166666666666673,0.6027777777777776
beta,0.5,fair_greedy,11,61.43333333333333,0.40333333333333343,0.013864763999890783,0.40333333333333343,0.46916666666666657,0.5766666666666665
beta,0.5,imm,11,57.96666666666667,0.3466666666666667,0.012645050000173796,0.4583333333333333,0.3466666666666667,0.5822222222222222
beta,0.5,mf_bwi_fair,11,103.13333333333334,0.6466666666666668,0.22055742099996678,0.6466666666666668,0.8725000000000002,0.9216666666666666
beta,0.5,repeated_greedy,11,93.9,0.7608333333333334,7.7118314529998315,0.7966666666666666,0.7608333333333334,0.7922222222222223
beta,0.7,kkt_greedy,11,51.3,0.2983333333333334,0.012297169000021313,0.30833333333333335,0.2983333333333334,0.5533333333333332
beta,0.7,fair_greedy,11,55.166666666666664,0.3866666666666667,0.012061076999998477,0.3866666666666667,0.41416666666666657,0.5144444444444444
beta,0.7,imm,11,56.46666666666667,0.3816666666666666,0.01253596399988055,0.3816666666666666,0.4,0.5472222222222223
beta,0.7,mf_bwi_fair,11,100.8,0.5866666666666666,0.20690329699982613,0.5866666666666666,0.8575,0.9127777777777778
beta,0.7,repeated_greedy,11,97.3,0.7883333333333333,7.750584119999985,0.855,0.7883333333333333,0.811111111111111
beta,0.0,kkt_greedy,12,72.06666666666666,0.34333333333333343,0.017327248000128748,0.34333333333333343,0.5308333333333333,0.7327777777777779
beta,0.0,fair_greedy,12,82.26666666666667,0.6083333333333332,0.017983479999884366,0.6083333333333332,0.6191666666666666,0.7555555555555554
beta,0.0,imm,12,81.66666666666667,0.5783333333333333,0.01824498099995253,0.5783333333333333,0.6575000000000002,0.7300000000000001
beta,0.0,mf_bwi_fair,12,104.66666666666667,0.7616666666666669,0.21530788500012932,0.7616666666666669,0.8624999999999999,0.9155555555555556
beta,0.0,repeated_greedy,12,105.8,0.8333333333333333,9.341510654999865,0.8333333333333333,0.8733333333333335,0.9033333333333331
beta,0.1,kkt_greedy,12,72.36666666666666,0.3516666666666666,0.017002512999852115,0.3516666666666666,0.5158333333333334,0.7450000000000003
beta,0.1,fair_greedy,12,69.46666666666667,0.4183333333333333,0.015654022000035184,0.4633333333333333,0.4183333333333333,0.7244444444444443
beta,0.1,imm,12,71.8,0.36500000000000005,0.01625167599991073,0.36500000000000005,0.5483333333333332,0.7094444444444442
beta,0.1,mf_bwi_fair,12,103.7,0.6666666666666664,0.22038048999979765,0.6666666666666664,0.8683333333333333,0.9272222222222222
beta,0.1,repeated_greedy,12,100.6,0.8074999999999999,8.765561091000109,0.8616666666666666,0.8074999999999999,0.8511111111111109
beta,0.2,kkt_greedy,12,64.76666666666667,0.2966666666666667,0.015368517000069915,0.2966666666666667,0.4333333333333334,0.6916666666666665
beta,0.2,fair_greedy,12,65.5,0.43416666666666676,0.014328717000125835,0.45166666666666677,0.43416666666666676,0.6516666666666668
beta,0.2,imm,12,65.53333333333333,0.35500000000000015,0.01451720000000023,0.35500000000000015,0.4566666666666667,0.6694444444444445
beta,0.2,mf_bwi_fair,12,103.83333333333333,0.7266666666666667,0.22142919999987498,0.7266666666666667,0.8524999999999999,0.92
beta,0.2,repeated_greedy,12,102.2,0.8199999999999998,8.75920672999996,0.8666666666666667,0.8199999999999998,0.8677777777777778
beta,0.3,kkt_greedy,12,68.73333333333333,0.3950000000000001,0.01550287500003833,0.3950000000000001,0.5033333333333334,0.6783333333333335
beta,0.3,fair_greedy,12,64.43333333333334,0.4808333333333332,0.014090530999965267,0.4833333333333333,0.4808333333333332,0.5922222222222223
beta,0.3,imm,12,68.8,0.40500000000000014,0.014790484000059223,0.40500000000000014,0.5724999999999999,0.6300000000000001
beta,0.3,mf_bwi_fair,12,102.56666666666666,0.7233333333333334,0.2041218269998808,0.7233333333333334,0.8525000000000001,0.9
beta,0.3,repeated_greedy,12,101.36666666666666,0.8372222222222223,8.40774866699985,0.8649999999999997,0.8458333333333333,0.8372222222222223
beta,0.5,kkt_greedy,12,51.166666666666664,0.25833333333333336,0.013025806000086959,0.25833333333333336,0.30666666666666664,0.562222222222222
beta,0.5,fair_greedy,12,59.333333333333336,0.37833333333333324,0.012938594999923225,0.37833333333333324,0.47416666666666674,0.5466666666666666
beta,0.5,imm,12,59.333333333333336,0.3233333333333333,0.013671580000163885,0.3233333333333333,0.41999999999999993,0.6011111111111112
beta,0.5,mf_bwi_fair,12,102.16666666666667,0.6383333333333333,0.22359114899995802,0.6383333333333333,0.8683333333333333,0.9111111111111112
beta,0.5,repeated_greedy,12,96.5,0.8005555555555557,8.031696950999958,0.8149999999999998,0.8041666666666668,0.8005555555555557
beta,0.7,kkt_greedy,12,51.1,0.28833333333333333,0.012911786999893593,0.28833333333333333,0.3125,0.5472222222222224
beta,0.7,fair_greedy,12,49.43333333333333,0.29999999999999993,0.01187491200016666,0.29999999999999993,0.33999999999999997,0.4972222222222223
beta,0.7,imm,12,50.666666666666664,0.2933333333333332,0.011738741000044683,0.2933333333333332,0.3341666666666666,0.523888888888889
beta,0.7,mf_bwi_fair,12,102.5,0.6683333333333332,0.21221893400002045,0.6683333333333332,0.8616666666666665,0.9111111111111112
beta,0.7,repeated_greedy,12,97.43333333333334,0.8011111111111112,7.806892666000067,0.8149999999999997,0.8266666666666664,0.8011111111111112
beta,0.0,kkt_greedy,13,79.0,0.505,0.017760528000053455,0.505,0.5533333333333333,0.7794444444444444
beta,0.0,fair_greedy,13,75.7,0.5125,0.016838370999948893,0.545,0.5125,0.7383333333333334
beta,0.0,imm,13,79.2,0.475,0.017482091999909244,0.475,0.55,0.7949999999999999
beta,0.0,mf_bwi_fair,13,104.2,0.7449999999999999,0.2171998579999581,0.7449999999999999,0.8566666666666666,0.9172222222222222
beta,0.0,repeated_greedy,13,104.66666666666667,0.8441666666666668,9.011739663000071,0.8783333333333331,0.8441666666666668,0.888888888888889
beta,0.1,kkt_greedy,13,72.63333333333334,0.4366666666666668,0.01662679800006117,0.4366666666666668,0.5491666666666667,0.698888888888889
beta,0.1,fair_greedy,13,71.4,0.47666666666666674,0.015804686000137735,0.47666666666666674,0.5391666666666666,0.6716666666666667
beta,0.1,imm,13,75.03333333333333,0.4283333333333334,0.016456757000014477,0.4283333333333334,0.5566666666666665,0.7366666666666669
beta,0.1,mf_bwi_fair,13,103.56666666666666,0.7550000000000003,0.2084088829999473,0.7550000000000003,0.8608333333333333,0.9005555555555556
beta,0.1,repeated_greedy,13,105.33333333333333,0.855,9.133037748999868,0.855,0.8699999999999999,0.8905555555555559
beta,0.2,kkt_greedy,13,71.6,0.48666666666666675,0.01621111800000108,0.48666666666666675,0.565,0.6544444444444442
beta,0.2,fair_greedy,13,73.13333333333334,0.5333333333333333,0.015658906999988176,0.5916666666666667,0.5333333333333333,0.6661111111111109
beta,0.2,imm,13,67.53333333333333,0.3533333333333334,0.01555154500010758,0.3533333333333334,0.48333333333333334,0.6855555555555557
beta,0.2,mf_bwi_fair,13,101.2,0.6266666666666664,0.2097801970001001,0.6266666666666664,0.8541666666666666,0.9083333333333333
beta,0.2,repeated_greedy,13,102.83333333333333,0.8308333333333336,8.662938318999977,0.8966666666666665,0.8308333333333336,0.8611111111111108
beta,0.3,kkt_greedy,13,66.0,0.38500000000000006,0.015267751000010321,0.38500000000000006,0.4816666666666665,0.6505555555555553
beta,0.3,fair_greedy,13,64.16666666666667,0.4466666666666667,0.014122136999958457,0.4466666666666667,0.48666666666666664,0.5961111111111114
beta,0.3,imm,13,69.2,0.36500000000000005,0.014890611000055287,0.36500000000000005,0.5466666666666666,0.667222222222222
beta,0.3,mf_bwi_fair,13,101.63333333333334,0.6283333333333333,0.2101972170000863,0.6283333333333333,0.8766666666666666,0.9
beta,0.3,repeated_greedy,13,102.53333333333333,0.8438888888888888,8.542470338000157,0.8783333333333333,0.8583333333333333,0.8438888888888888
beta,0.5,kkt_greedy,13,53.46666666666667,0.31999999999999995,0.012415404999956081,0.31999999999999995,0.40249999999999997,0.5161111111111111
beta,0.5,fair_greedy,13,55.733333333333334,0.3266666666666667,0.012622919000023103,0.3266666666666667,0.39333333333333337,0.5577777777777778
beta,0.5,imm,13,59.3,0.3166666666666667,0.013590507000117213,0.3166666666666667,0.4025,0.6144444444444445
beta,0.5,mf_bwi_fair,13,102.9,0.68,0.2067675920000056,0.68,0.8508333333333333,0.9211111111111111
beta,0.5,repeated_greedy,13,93.96666666666667,0.7616666666666666,7.665599974000088,0.8216666666666667,0.7616666666666666,0.7844444444444444
beta,0.7,kkt_greedy,13,52.86666666666667,0.32,0.012866744000120889,0.32,0.42000000000000004,0.49444444444444435
beta,0.7,fair_greedy,13,55.266666666666666,0.38,0.012293451000005007,0.5633333333333332,0.38,0.48000000000000004
beta,0.7,imm,13,51.666666666666664,0.3150000000000001,0.01201997700013635,0.3150000000000001,0.33166666666666667,0.535
beta,0.7,mf_bwi_fair,13,100.66666666666667,0.6349999999999999,0.20457496499989247,0.6349999999999999,0.8325000000000004,0.911111111111111
beta,0.7,repeated_greedy,13,95.53333333333333,0.755,7.590382128999863,0.755,0.8008333333333334,0.8066666666666665
beta,0.0,kkt_greedy,14,78.73333333333333,0.385,0.018364213000040763,0.385,0.6091666666666665,0.7777777777777776
beta,0.0,fair_greedy,14,79.53333333333333,0.5216666666666667,0.017110312999875532,0.5216666666666667,0.6091666666666667,0.7455555555555556
