sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach
q,0.4,mf_bwi_fair,2,48.0,0.7755555555555556,0.09742909900023733,,,0.8666666666666669,0.803333333333333,0.7755555555555556
q,0.4,repeated_greedy,2,34.5,0.5366666666666665,0.35754217300018354,,,0.7133333333333333,0.5366666666666665,0.5544444444444443
q,0.0,kkt_greedy,3,39.0,0.5499999999999997,0.008886848999736685,10,50,0.5499999999999997,0.6033333333333333,0.7144444444444445
q,0.0,fair_greedy,3,32.06666666666667,0.4666666666666666,0.007057864000216796,10,50,0.4666666666666666,0.5549999999999999,0.5433333333333332
q,0.0,imm,3,38.5,0.4166666666666667,0.008161230000041542,10,50,0.4166666666666667,0.7116666666666668,0.67
q,0.0,robust_kempe,3,33.0,0.4033333333333332,0.007770809999783523,7,35,0.4033333333333332,0.43666666666666665,0.6744444444444445
q,0.0,mf_bwi_fair,3,52.4,0.8466666666666666,0.12483437699984279,,,0.9833333333333331,0.8583333333333331,0.8466666666666666
q,0.0,repeated_greedy,3,53.5,0.8566666666666667,0.5483171169998968,,,0.9966666666666666,0.8916666666666665,0.8566666666666667
q,0.1,kkt_greedy,3,16.866666666666667,0.2133333333333333,0.005093751999993401,10,50,0.25,0.2133333333333333,0.3366666666666667
q,0.1,fair_greedy,3,26.766666666666666,0.3266666666666666,0.006375019999723008,10,50,0.3933333333333334,0.3266666666666666,0.5433333333333332
q,0.1,imm,3,26.733333333333334,0.18333333333333338,0.006470374999935302,10,50,0.18333333333333338,0.555,0.45999999999999996
q,0.1,robust_kempe,3,22.8,0.07666666666666666,0.005883449000066321,7,35,0.07666666666666666,0.4450000000000001,0.4377777777777779
q,0.1,mf_bwi_fair,3,51.06666666666667,0.8255555555555554,0.08924359399998139,,,0.8933333333333332,0.8683333333333331,0.8255555555555554
q,0.1,repeated_greedy,3,48.46666666666667,0.7922222222222222,0.486387883000134,,,0.8733333333333332,0.7983333333333333,0.7922222222222222
q,0.2,kkt_greedy,3,14.866666666666667,0.05000000000000002,0.004830711000067822,10,50,0.18000000000000008,0.05000000000000002,0.4022222222222223
q,0.2,fair_greedy,3,13.5,0.20666666666666664,0.004171306999978697,10,50,0.31,0.21000000000000005,0.20666666666666664
q,0.2,imm,3,13.033333333333333,0.07333333333333333,0.004118307999760873,10,50,0.07333333333333333,0.25666666666666665,0.23888888888888898
q,0.2,robust_kempe,3,12.633333333333333,0.08333333333333333,0.004111673000352312,7,35,0.10333333333333337,0.08333333333333333,0.3311111111111112
q,0.2,mf_bwi_fair,3,48.5,0.7944444444444443,0.11365126100008638,,,0.8366666666666666,0.8150000000000001,0.7944444444444443
q,0.2,repeated_greedy,3,46.8,0.7366666666666666,0.49693671100021675,,,0.8766666666666667,0.7966666666666666,0.7366666666666666
q,0.4,kkt_greedy,3,3.2333333333333334,0.010000000000000002,0.002819372999965708,10,50,0.010000000000000002,0.035,0.08111111111111113
q,0.4,fair_greedy,3,3.4,0.011666666666666665,0.002515520000088145,10,50,0.09000000000000004,0.011666666666666665,0.07555555555555554
q,0.4,imm,3,0.8666666666666667,0.013333333333333332,0.002177415000005567,10,50,0.016666666666666666,0.015000000000000001,0.013333333333333332
q,0.4,robust_kempe,3,0.8666666666666667,0.0,0.0021264410002004297,7,35,0.0,0.011666666666666667,0.021111111111111112
q,0.4,mf_bwi_fair,3,47.333333333333336,0.76,0.09799878900003023,,,0.8366666666666666,0.8083333333333332,0.76
q,0.4,repeated_greedy,3,35.7,0.5666666666666664,0.376906869999857,,,0.7,0.5849999999999999,0.5666666666666664
q,0.0,kkt_greedy,4,36.43333333333333,0.21666666666666673,0.008187077999991743,10,50,0.21666666666666673,0.7516666666666665,0.6411111111111112
q,0.0,fair_greedy,4,39.5,0.4799999999999999,0.008349801999884221,10,50,0.4799999999999999,0.7633333333333336,0.6477777777777779
q,0.0,imm,4,38.43333333333333,0.4699999999999998,0.00822430300013366,10,50,0.4699999999999998,0.7616666666666666,0.6166666666666664
q,0.0,robust_kempe,4,38.1,0.3566666666666668,0.008174503999725857,8,40,0.3566666666666668,0.6250000000000002,0.7344444444444446
q,0.0,mf_bwi_fair,4,52.233333333333334,0.8544444444444445,0.12942110499989212,,,0.9099999999999999,0.8749999999999999,0.8544444444444445
q,0.0,repeated_greedy,4,52.233333333333334,0.8322222222222222,0.5613242170002195,,,0.9733333333333334,0.8766666666666666,0.8322222222222222
q,0.1,kkt_greedy,4,29.033333333333335,0.19999999999999998,0.0069069159999344265,10,50,0.19999999999999998,0.45333333333333337,0.5988888888888887
q,0.1,fair_greedy,4,27.033333333333335,0.20666666666666667,0.006961223999951471,10,50,0.20666666666666667,0.4883333333333334,0.5066666666666666
q,0.1,imm,4,25.566666666666666,0.2533333333333333,0.005905666000217025,10,50,0.2533333333333333,0.5133333333333332,0.4255555555555555
q,0.1,robust_kempe,4,24.033333333333335,0.2983333333333333,0.005868397000085679,8,40,0.45,0.2983333333333333,0.4522222222222222
q,0.1,mf_bwi_fair,4,51.06666666666667,0.843333333333333,0.10397071999977925,,,0.843333333333333,0.8633333333333334,0.8455555555555552
q,0.1,repeated_greedy,4,48.43333333333333,0.7733333333333331,0.508223168999848,,,0.9333333333333335,0.7733333333333331,0.7877777777777779
q,0.2,kkt_greedy,4,15.666666666666666,0.029999999999999995,0.0052292730001681775,10,50,0.029999999999999995,0.23333333333333345,0.3566666666666667
q,0.2,fair_greedy,4,14.533333333333333,0.08333333333333334,0.004643550999844592,10,50,0.08333333333333334,0.2416666666666667,0.29555555555555557
q,0.2,imm,4,12.4,0.08000000000000002,0.00437505499985491,10,50,0.08000000000000002,0.09000000000000004,0.32666666666666677
q,0.2,robust_kempe,4,16.866666666666667,0.20833333333333334,0.004751702999783447,8,40,0.25333333333333335,0.20833333333333334,0.3388888888888889
q,0.2,mf_bwi_fair,4,48.2,0.7699999999999999,0.11769333599977472,,,0.7699999999999999,0.8099999999999998,0.8099999999999997
q,0.2,repeated_greedy,4,42.9,0.6966666666666668,0.469474425000044,,,0.8033333333333332,0.6966666666666668,0.697777777777778
q,0.4,kkt_greedy,4,1.2,0.0,0.002607399000225996,10,50,0.0,0.035,0.016666666666666666
q,0.4,fair_greedy,4,3.3666666666666667,0.035,0.002810324000165565,10,50,0.14333333333333326,0.035,0.041111111111111126
q,0.4,imm,4,1.9,0.0033333333333333335,0.0025591919998078083,10,50,0.0033333333333333335,0.04333333333333334,0.03333333333333333
q,0.4,robust_kempe,4,4.366666666666666,0.016666666666666666,0.0029883970000810223,8,40,0.02333333333333333,0.016666666666666666,0.12666666666666665
q,0.4,mf_bwi_fair,4,47.93333333333333,0.7866666666666665,0.10212580899997192,,,0.8466666666666665,0.7933333333333333,0.7866666666666665
q,0.4,repeated_greedy,4,35.666666666666664,0.5633333333333332,0.38344819099984306,,,0.5866666666666667,0.5633333333333332,0.617777777777778
q,0.0,kkt_greedy,5,40.3,0.5416666666666666,0.009217305999754899,10,50,0.6166666666666665,0.5416666666666666,0.776666666666667
q,0.0,fair_greedy,5,36.93333333333333,0.5233333333333332,0.00877121299981809,10,50,0.5233333333333332,0.5883333333333333,0.6644444444444443
q,0.0,imm,5,37.333333333333336,0.5233333333333331,0.008176395000191405,10,50,0.5233333333333331,0.661666666666667,0.628888888888889
q,0.0,robust_kempe,5,35.63333333333333,0.42000000000000004,0.008081199000116612,8,40,0.4833333333333332,0.42000000000000004,0.7466666666666667
q,0.0,mf_bwi_fair,5,50.03333333333333,0.8,0.12301941600026112,,,0.963333333333333,0.82,0.8
q,0.0,repeated_greedy,5,54.06666666666667,0.8633333333333333,0.5710948420000932,,,0.9933333333333334,0.9116666666666666,0.8633333333333333
q,0.1,kkt_greedy,5,25.2,0.2866666666666667,0.006461948999913147,10,50,0.2866666666666667,0.4166666666666666,0.4666666666666666
q,0.1,fair_greedy,5,22.966666666666665,0.30166666666666664,0.006069580000257702,10,50,0.3333333333333333,0.30166666666666664,0.45333333333333337
q,0.1,imm,5,24.266666666666666,0.2833333333333333,0.00599890300009065,10,50,0.2833333333333333,0.3783333333333333,0.4622222222222222
q,0.1,robust_kempe,5,12.666666666666666,0.1166666666666667,0.004147782000018196,8,40,0.12333333333333332,0.1166666666666667,0.3033333333333334
q,0.1,mf_bwi_fair,5,49.63333333333333,0.7833333333333334,0.12697318999971685,,,0.7833333333333334,0.8616666666666665,0.8188888888888886
q,0.1,repeated_greedy,5,46.5,0.7149999999999997,0.4920054119997985,,,0.8866666666666666,0.7149999999999997,0.7777777777777778
q,0.2,kkt_greedy,5,17.966666666666665,0.225,0.005398930999945151,10,50,0.24333333333333332,0.225,0.3677777777777778
q,0.2,fair_greedy,5,9.633333333333333,0.08000000000000003,0.0036892970001645153,10,50,0.08000000000000003,0.16166666666666668,0.18666666666666668
q,0.2,imm,5,12.533333333333333,0.11333333333333331,0.004360520000318502,10,50,0.13333333333333333,0.11333333333333331,0.2977777777777778
q,0.2,robust_kempe,5,11.8,0.016666666666666666,0.004024564000246755,8,40,0.016666666666666666,0.19666666666666666,0.2566666666666666
q,0.2,mf_bwi_fair,5,49.06666666666667,0.8099999999999999,0.12133765700036747,,,0.8100000000000003,0.8333333333333331,0.8099999999999999
q,0.2,repeated_greedy,5,44.4,0.7133333333333332,0.47195483799987414,,,0.8533333333333334,0.7133333333333332,0.7200000000000003
q,0.4,kkt_greedy,5,2.4,0.02,0.0025889160001497658,10,50,0.02,0.04500000000000001,0.04333333333333334
q,0.4,fair_greedy,5,5.133333333333334,0.030000000000000002,0.003051294000215421,10,50,0.07333333333333333,0.030000000000000002,0.12666666666666668
q,0.4,imm,5,4.0,0.006666666666666667,0.0028983540000808716,10,50,0.006666666666666667,0.036666666666666674,0.1066666666666667
q,0.4,robust_kempe,5,0.5,0.0,0.002242776999992202,8,40,0.016666666666666666,0.0,0.01111111111111111
q,0.4,mf_bwi_fair,5,48.43333333333333,0.7888888888888886,0.09081294299994624,,,0.8233333333333331,0.8266666666666667,0.7888888888888886
q,0.4,repeated_greedy,5,36.833333333333336,0.5833333333333334,0.3952331460000096,,,0.693333333333333,0.5833333333333334,0.6077777777777776
