sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach
q,0.0,kkt_greedy,0,120.73333333333333,0.7913333333333333,0.04535517800013622,25,125,0.7913333333333333,0.8033333333333336,0.8200000000000002
q,0.0,fair_greedy,0,120.53333333333333,0.7920000000000003,0.04661871799999062,25,125,0.8266666666666667,0.7920000000000003,0.7920000000000003
q,0.0,imm,0,125.23333333333333,0.8160000000000002,0.04884843599938904,25,125,0.856666666666667,0.8320000000000002,0.8160000000000002
q,0.0,robust_kempe,0,116.2,0.7580000000000001,0.0460479370003668,17,85,0.7973333333333332,0.7580000000000001,0.7686666666666667
q,0.0,mf_bwi_fair,0,135.6,0.8946666666666668,0.6197114829992643,,,0.9113333333333334,0.9060000000000005,0.8946666666666668
q,0.0,repeated_greedy,0,134.5,0.8833333333333336,6.832040968999536,,,0.9026666666666667,0.8833333333333336,0.9040000000000002
q,0.1,kkt_greedy,0,108.5,0.7166666666666668,0.04173075500057166,25,125,0.7186666666666668,0.7166666666666668,0.7346666666666669
q,0.1,fair_greedy,0,107.13333333333334,0.6913333333333332,0.04211085799943248,25,125,0.7246666666666666,0.6913333333333332,0.7266666666666666
q,0.1,imm,0,106.03333333333333,0.6953333333333336,0.04099223499997606,25,125,0.6966666666666667,0.6953333333333336,0.7286666666666667
q,0.1,robust_kempe,0,96.96666666666667,0.6066666666666667,0.03911346599943499,17,85,0.6399999999999999,0.6066666666666667,0.6926666666666667
q,0.1,mf_bwi_fair,0,134.6,0.8946666666666668,0.5230387109995718,,,0.8993333333333334,0.8946666666666668,0.8980000000000002
q,0.1,repeated_greedy,0,127.2,0.8273333333333336,6.585285359000409,,,0.8640000000000002,0.8526666666666667,0.8273333333333336
q,0.2,kkt_greedy,0,85.96666666666667,0.564,0.03458478600077797,25,125,0.5773333333333334,0.564,0.578
q,0.2,fair_greedy,0,88.83333333333333,0.5760000000000001,0.03546745799940254,25,125,0.6206666666666665,0.58,0.5760000000000001
q,0.2,imm,0,91.93333333333334,0.5866666666666666,0.03750443700027972,25,125,0.5866666666666666,0.5993333333333334,0.6526666666666665
q,0.2,robust_kempe,0,86.8,0.5779999999999998,0.0348956879997786,17,85,0.5786666666666667,0.5793333333333333,0.5779999999999998
q,0.2,mf_bwi_fair,0,134.66666666666666,0.8886666666666669,0.49316792100034945,,,0.9126666666666668,0.8920000000000002,0.8886666666666669
q,0.2,repeated_greedy,0,123.73333333333333,0.8193333333333334,6.311992770999495,,,0.8193333333333334,0.8313333333333334,0.8240000000000001
q,0.4,kkt_greedy,0,54.166666666666664,0.3260000000000001,0.024791060000097787,25,125,0.3780000000000001,0.3260000000000001,0.37933333333333336
q,0.4,fair_greedy,0,53.266666666666666,0.3366666666666667,0.02683885900023597,25,125,0.354,0.3366666666666667,0.37466666666666676
q,0.4,imm,0,57.96666666666667,0.37800000000000006,0.026703931999691122,25,125,0.38933333333333336,0.37800000000000006,0.3920000000000001
q,0.4,robust_kempe,0,59.63333333333333,0.35466666666666674,0.026122989000214147,17,85,0.4006666666666668,0.35466666666666674,0.4373333333333334
q,0.4,mf_bwi_fair,0,133.0,0.8773333333333336,0.4958488749998651,,,0.8926666666666669,0.8900000000000002,0.8773333333333336
q,0.4,repeated_greedy,0,113.73333333333333,0.7313333333333332,5.750210820000575,,,0.7313333333333332,0.7773333333333334,0.766
