sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach
q,0.0,kkt_greedy,0,145.7,0.8553571428571427,0.10197101100004602,20,100,0.8566137566137567,0.8553571428571427,0.8945578231292514
q,0.0,fair_greedy,0,147.03333333333333,0.8624338624338626,0.09682421299999078,20,100,0.8624338624338626,0.8910714285714284,0.873469387755102
q,0.0,imm,0,146.86666666666667,0.856547619047619,0.09262661700000763,20,100,0.8761904761904764,0.856547619047619,0.8918367346938773
q,0.0,robust_kempe,0,147.03333333333333,0.8601190476190476,0.09348721600002818,13,65,0.8746031746031748,0.8601190476190476,0.8931972789115645
q,0.0,mf_bwi_fair,0,155.6,0.9216931216931218,1.1727079329999697,,,0.9216931216931218,0.9261904761904762,0.9319727891156463
q,0.0,repeated_greedy,0,154.73333333333332,0.9095238095238094,17.791588838999985,,,0.9296296296296298,0.9214285714285714,0.9095238095238094
q,0.05,kkt_greedy,0,139.43333333333334,0.788095238095238,0.10499158800001851,20,100,0.8476190476190478,0.788095238095238,0.8551020408163262
q,0.05,fair_greedy,0,142.8,0.8476190476190477,0.07990789500001938,20,100,0.8486772486772488,0.8476190476190477,0.8544217687074828
q,0.05,imm,0,145.0,0.8481481481481483,0.09358016900000621,20,100,0.8481481481481483,0.8666666666666665,0.8782312925170067
q,0.05,robust_kempe,0,141.96666666666667,0.8306122448979593,0.0932529830000135,13,65,0.8449735449735452,0.8577380952380953,0.8306122448979593
q,0.05,mf_bwi_fair,0,153.26666666666668,0.9021164021164022,1.2528992730000255,,,0.9021164021164022,0.9095238095238098,0.9285714285714287
q,0.05,repeated_greedy,0,152.0,0.8973544973544975,18.921562903999984,,,0.8973544973544975,0.9101190476190478,0.9081632653061222
q,0.1,kkt_greedy,0,135.7,0.7910714285714284,0.10401998999998341,20,100,0.8026455026455028,0.7910714285714284,0.8333333333333335
q,0.1,fair_greedy,0,139.6,0.8169312169312172,0.11510530900000049,20,100,0.8169312169312172,0.8285714285714284,0.8517006802721087
q,0.1,imm,0,139.1,0.8164021164021167,0.08676790500004472,20,100,0.8164021164021167,0.8220238095238096,0.8496598639455784
q,0.1,robust_kempe,0,135.56666666666666,0.7931972789115646,0.07736956699994835,13,65,0.8105820105820108,0.8148809523809523,0.7931972789115646
q,0.1,mf_bwi_fair,0,151.96666666666667,0.8952380952380949,1.202112580000005,,,0.9089947089947091,0.8952380952380949,0.9095238095238097
q,0.1,repeated_greedy,0,149.03333333333333,0.870068027210884,16.74731448700004,,,0.8957671957671959,0.892261904761905,0.870068027210884
q,0.2,kkt_greedy,0,125.63333333333334,0.7172619047619049,0.07335497100001476,20,100,0.7846560846560849,0.7172619047619049,0.7353741496598638
q,0.2,fair_greedy,0,131.53333333333333,0.7650793650793655,0.0779166680000003,20,100,0.7650793650793655,0.7875000000000001,0.8006802721088433
q,0.2,imm,0,124.26666666666667,0.707482993197279,0.07233703000002834,20,100,0.7550264550264554,0.750595238095238,0.707482993197279
q,0.2,robust_kempe,0,126.13333333333334,0.7452380952380951,0.07538512500002525,13,65,0.75978835978836,0.7452380952380951,0.7455782312925171
q,0.2,mf_bwi_fair,0,147.13333333333333,0.867724867724868,1.164920273000007,,,0.867724867724868,0.8767857142857143,0.8850340136054421
